,lam,mse
0,1.0,0.05793125182390213
1,1.0,0.046802081167697906
2,1.0,0.04611553996801376
3,1.0,0.05095687508583069
4,1.0,0.05753941461443901
5,1.2742749857031337,0.04403867945075035
6,1.2742749857031337,0.05664161592721939
7,1.2742749857031337,0.04331142082810402
8,1.2742749857031337,0.05026943236589432
9,1.2742749857031337,0.04861120134592056
10,1.6237767391887217,0.05392644926905632
11,1.6237767391887217,0.046783607453107834
12,1.6237767391887217,0.046884581446647644
13,1.6237767391887217,0.047576162964105606
14,1.6237767391887217,0.04555383697152138
15,2.0691380811147897,0.04540633410215378
16,2.0691380811147897,0.04814955219626427
17,2.0691380811147897,0.04418545588850975
18,2.0691380811147897,0.04358872398734093
19,2.0691380811147897,0.04687345027923584
20,2.636650898730358,0.04614908993244171
21,2.636650898730358,0.04296595975756645
22,2.636650898730358,0.04232589155435562
23,2.636650898730358,0.03983152657747269
24,2.636650898730358,0.044690314680337906
25,3.3598182862837818,0.03887920826673508
26,3.3598182862837818,0.04639029875397682
27,3.3598182862837818,0.041296686977148056
28,3.3598182862837818,0.04007789492607117
29,3.3598182862837818,0.040245525538921356
30,4.281332398719393,0.036653388291597366
31,4.281332398719393,0.04404427111148834
32,4.281332398719393,0.041732389479875565
33,4.281332398719393,0.03982597589492798
34,4.281332398719393,0.03690068796277046
35,5.455594781168519,0.03676827251911163
36,5.455594781168519,0.036452267318964005
37,5.455594781168519,0.03908620774745941
38,5.455594781168519,0.03653477877378464
39,5.455594781168519,0.03809804469347
40,6.951927961775605,0.03888935595750809
41,6.951927961775605,0.035281166434288025
42,6.951927961775605,0.03195572644472122
43,6.951927961775605,0.03409053385257721
44,6.951927961775605,0.040663983672857285
45,8.858667904100825,0.034664735198020935
46,8.858667904100825,0.030897710472345352
47,8.858667904100825,0.03630898520350456
48,8.858667904100825,0.03501987084746361
49,8.858667904100825,0.03523997589945793
50,11.28837891684689,0.03603293374180794
51,11.28837891684689,0.029156284406781197
52,11.28837891684689,0.03460543230175972
53,11.28837891684689,0.03245279937982559
54,11.28837891684689,0.03464944660663605
55,14.38449888287663,0.03409697115421295
56,14.38449888287663,0.03605875000357628
57,14.38449888287663,0.02981984242796898
58,14.38449888287663,0.03240743651986122
59,14.38449888287663,0.03145679458975792
60,18.329807108324356,0.03297140821814537
61,18.329807108324356,0.03463313728570938
62,18.329807108324356,0.03259412199258804
63,18.329807108324356,0.030639611184597015
64,18.329807108324356,0.03233423829078674
65,23.357214690901213,0.033160898834466934
66,23.357214690901213,0.034205786883831024
67,23.357214690901213,0.031403183937072754
68,23.357214690901213,0.030339203774929047
69,23.357214690901213,0.03253626078367233
70,29.76351441631318,0.03239617869257927
71,29.76351441631318,0.029059825465083122
72,29.76351441631318,0.03260168805718422
73,29.76351441631318,0.03424930199980736
74,29.76351441631318,0.035902976989746094
75,37.926901907322495,0.03234880417585373
76,37.926901907322495,0.03317994251847267
77,37.926901907322495,0.03226754441857338
78,37.926901907322495,0.03493601083755493
79,37.926901907322495,0.03304893895983696
80,48.32930238571752,0.032886989414691925
81,48.32930238571752,0.03167213499546051
82,48.32930238571752,0.03539028391242027
83,48.32930238571752,0.03313310071825981
84,48.32930238571752,0.03539154678583145
85,61.584821106602604,0.03474155440926552
86,61.584821106602604,0.029711322858929634
87,61.584821106602604,0.03495128080248833
88,61.584821106602604,0.035485103726387024
89,61.584821106602604,0.03608274832367897
90,78.47599703514611,0.03453477472066879
91,78.47599703514611,0.033345118165016174
92,78.47599703514611,0.035917580127716064
93,78.47599703514611,0.03566896915435791
94,78.47599703514611,0.03491019830107689
95,100.0,0.0325489267706871
96,100.0,0.037895601242780685
97,100.0,0.03935971483588219
98,100.0,0.032531268894672394
99,100.0,0.03562179580330849
