lam,mse,variable
1.2742749857031337,0.0365460142493248,X2
1.2742749857031337,0.03730172663927078,X2
1.6237767391887217,0.0422627329826355,X2
1.6237767391887217,0.04387366771697998,X2
1.6237767391887217,0.040536537766456604,X2
1.6237767391887217,0.037345532327890396,X2
1.6237767391887217,0.03525147959589958,X2
2.0691380811147897,0.03745723143219948,X2
2.0691380811147897,0.03978826850652695,X2
2.0691380811147897,0.035926271229982376,X2
2.0691380811147897,0.03695568069815636,X2
2.0691380811147897,0.038309499621391296,X2
2.636650898730358,0.0363786406815052,X2
2.636650898730358,0.042841389775276184,X2
2.636650898730358,0.033787768334150314,X2
2.636650898730358,0.03317561000585556,X2
2.636650898730358,0.03782505542039871,X2
3.3598182862837818,0.03496154397726059,X2
3.3598182862837818,0.03713691979646683,X2
3.3598182862837818,0.03531638905405998,X2
3.3598182862837818,0.03576632961630821,X2
3.3598182862837818,0.04067384451627731,X2
4.281332398719393,0.03499582037329674,X2
4.281332398719393,0.03731850907206535,X2
4.281332398719393,0.03404846414923668,X2
4.281332398719393,0.03769398108124733,X2
4.281332398719393,0.031252890825271606,X2
5.455594781168519,0.03811458870768547,X2
5.455594781168519,0.036733392626047134,X2
5.455594781168519,0.030181104317307472,X2
5.455594781168519,0.034856751561164856,X2
5.455594781168519,0.03174065425992012,X2
6.951927961775605,0.03354419395327568,X2
6.951927961775605,0.03765048086643219,X2
6.951927961775605,0.030356066301465034,X2
6.951927961775605,0.031952522695064545,X2
6.951927961775605,0.033686812967061996,X2
8.858667904100825,0.033080093562603,X2
8.858667904100825,0.03329054266214371,X2
8.858667904100825,0.03367001935839653,X2
8.858667904100825,0.03346182778477669,X2
8.858667904100825,0.032876983284950256,X2
11.28837891684689,0.03373610973358154,X2
11.28837891684689,0.03330942243337631,X2
11.28837891684689,0.03098098747432232,X2
11.28837891684689,0.030401499941945076,X2
11.28837891684689,0.034423645585775375,X2
14.38449888287663,0.030639084056019783,X2
14.38449888287663,0.03200554847717285,X2
14.38449888287663,0.03298637643456459,X2
14.38449888287663,0.03095882385969162,X2
14.38449888287663,0.03350736200809479,X2
18.329807108324356,0.03181370347738266,X2
18.329807108324356,0.03627092018723488,X2
18.329807108324356,0.032336682081222534,X2
18.329807108324356,0.02869368903338909,X2
18.329807108324356,0.03068632446229458,X2
23.357214690901213,0.03103855438530445,X2
23.357214690901213,0.033796824514865875,X2
23.357214690901213,0.03312387317419052,X2
23.357214690901213,0.03101802058517933,X2
23.357214690901213,0.03147679939866066,X2
29.76351441631318,0.030269287526607513,X2
29.76351441631318,0.033363133668899536,X2
29.76351441631318,0.03508593887090683,X2
29.76351441631318,0.03245862200856209,X2
29.76351441631318,0.029216475784778595,X2
37.926901907322495,0.03425716981291771,X2
37.926901907322495,0.03229018673300743,X2
37.926901907322495,0.03237353637814522,X2
37.926901907322495,0.03314375504851341,X2
37.926901907322495,0.030299656093120575,X2
48.32930238571752,0.03068966418504715,X2
48.32930238571752,0.035684455186128616,X2
48.32930238571752,0.033875200897455215,X2
48.32930238571752,0.03266405314207077,X2
48.32930238571752,0.03128704056143761,X2
61.584821106602604,0.03227296471595764,X2
61.584821106602604,0.03151412680745125,X2
61.584821106602604,0.03568059578537941,X2
61.584821106602604,0.033563558012247086,X2
61.584821106602604,0.03298257663846016,X2
78.47599703514611,0.030427249148488045,X2
78.47599703514611,0.03495977073907852,X2
78.47599703514611,0.03419194370508194,X2
78.47599703514611,0.034314341843128204,X2
78.47599703514611,0.03530661016702652,X2
100.0,0.03251199796795845,X2
100.0,0.03540786728262901,X2
100.0,0.03456892818212509,X2
100.0,0.033875416964292526,X2
100.0,0.03520461916923523,X2
1.0,0.059165533632040024,X3
1.0,0.06806870549917221,X3
1.0,0.066923588514328,X3
1.0,0.0799771174788475,X3
1.0,0.07049474120140076,X3
1.2742749857031337,0.07075018435716629,X3
1.2742749857031337,0.07235223054885864,X3
1.2742749857031337,0.06554031372070312,X3
1.2742749857031337,0.08821889758110046,X3
1.2742749857031337,0.057341039180755615,X3
1.6237767391887217,0.06178850308060646,X3
1.6237767391887217,0.0572800375521183,X3
1.6237767391887217,0.08073166012763977,X3
1.6237767391887217,0.06392757594585419,X3
1.6237767391887217,0.08586117625236511,X3
2.0691380811147897,0.07470226287841797,X3
2.0691380811147897,0.07642780989408493,X3
2.0691380811147897,0.05780821293592453,X3
2.0691380811147897,0.07475612312555313,X3
2.0691380811147897,0.07001066207885742,X3
2.636650898730358,0.07247202843427658,X3
2.636650898730358,0.07128743082284927,X3
2.636650898730358,0.06545781344175339,X3
2.636650898730358,0.07351534813642502,X3
2.636650898730358,0.0688529908657074,X3
3.3598182862837818,0.0658518448472023,X3
3.3598182862837818,0.06887142360210419,X3
3.3598182862837818,0.08009014278650284,X3
3.3598182862837818,0.07628051936626434,X3
3.3598182862837818,0.06154346093535423,X3
4.281332398719393,0.07715129107236862,X3
4.281332398719393,0.07004165649414062,X3
4.281332398719393,0.061015307903289795,X3
4.281332398719393,0.0695759579539299,X3
4.281332398719393,0.07062334567308426,X3
5.455594781168519,0.06725628674030304,X3
5.455594781168519,0.07497839629650116,X3
5.455594781168519,0.07746183127164841,X3
5.455594781168519,0.0660819336771965,X3
5.455594781168519,0.05783674865961075,X3
6.951927961775605,0.0638364627957344,X3
6.951927961775605,0.06373460590839386,X3
6.951927961775605,0.08075203746557236,X3
6.951927961775605,0.06261802464723587,X3
6.951927961775605,0.06785896420478821,X3
8.858667904100825,0.06780116260051727,X3
8.858667904100825,0.06046046316623688,X3
8.858667904100825,0.06430397927761078,X3
8.858667904100825,0.06813108175992966,X3
8.858667904100825,0.06747067719697952,X3
11.28837891684689,0.06406232714653015,X3
11.28837891684689,0.06118514761328697,X3
11.28837891684689,0.06804072111845016,X3
11.28837891684689,0.061342790722846985,X3
11.28837891684689,0.0638129934668541,X3
14.38449888287663,0.06446445733308792,X3
14.38449888287663,0.062062159180641174,X3
14.38449888287663,0.06314310431480408,X3
14.38449888287663,0.060668278485536575,X3
14.38449888287663,0.05756083130836487,X3
18.329807108324356,0.05754423514008522,X3
18.329807108324356,0.05642354488372803,X3
18.329807108324356,0.05943050608038902,X3
18.329807108324356,0.06048841401934624,X3
18.329807108324356,0.06451164931058884,X3
23.357214690901213,0.06051734834909439,X3
23.357214690901213,0.052846092730760574,X3
23.357214690901213,0.05734691396355629,X3
23.357214690901213,0.05863652005791664,X3
23.357214690901213,0.05709072947502136,X3
29.76351441631318,0.05682959035038948,X3
29.76351441631318,0.05418310686945915,X3
29.76351441631318,0.05530797317624092,X3
29.76351441631318,0.051336076110601425,X3
29.76351441631318,0.058164313435554504,X3
37.926901907322495,0.049617499113082886,X3
37.926901907322495,0.0503208227455616,X3
37.926901907322495,0.05471213161945343,X3
37.926901907322495,0.05427880212664604,X3
37.926901907322495,0.0558624342083931,X3
48.32930238571752,0.05115850642323494,X3
48.32930238571752,0.05041108280420303,X3
48.32930238571752,0.05228950083255768,X3
48.32930238571752,0.05003280192613602,X3
48.32930238571752,0.050558216869831085,X3
61.584821106602604,0.05190811678767204,X3
61.584821106602604,0.05324156582355499,X3
61.584821106602604,0.04328593239188194,X3
61.584821106602604,0.046891454607248306,X3
61.584821106602604,0.050076574087142944,X3
78.47599703514611,0.04372387379407883,X3
78.47599703514611,0.04680381715297699,X3
78.47599703514611,0.04892212525010109,X3
78.47599703514611,0.048972103744745255,X3
78.47599703514611,0.0486825630068779,X3
100.0,0.04457678645849228,X3
100.0,0.046660926192998886,X3
100.0,0.04564100131392479,X3
100.0,0.047160979360342026,X3
100.0,0.04550190269947052,X3
1.0,0.10402286797761917,X4
1.0,0.07670454680919647,X4
1.0,0.09311047196388245,X4
1.0,0.08029083907604218,X4
1.0,0.08308419585227966,X4
1.2742749857031337,0.07367454469203949,X4
1.2742749857031337,0.08070509880781174,X4
1.2742749857031337,0.07818010449409485,X4
1.2742749857031337,0.0885021984577179,X4
1.2742749857031337,0.07136646658182144,X4
1.6237767391887217,0.06684218347072601,X4
1.6237767391887217,0.06293749809265137,X4
1.6237767391887217,0.074322409927845,X4
1.6237767391887217,0.06676474958658218,X4
1.6237767391887217,0.07713127881288528,X4
2.0691380811147897,0.05993901565670967,X4
2.0691380811147897,0.06133987754583359,X4
2.0691380811147897,0.06426117569208145,X4
2.0691380811147897,0.05726531893014908,X4
2.0691380811147897,0.0612412765622139,X4
2.636650898730358,0.054445430636405945,X4
2.636650898730358,0.048079196363687515,X4
2.636650898730358,0.05544864013791084,X4
2.636650898730358,0.05305992066860199,X4
2.636650898730358,0.055712491273880005,X4
3.3598182862837818,0.05209857225418091,X4
3.3598182862837818,0.03685397654771805,X4
3.3598182862837818,0.04962671175599098,X4
3.3598182862837818,0.04716376215219498,X4
3.3598182862837818,0.048716962337493896,X4
4.281332398719393,0.0424068383872509,X4
4.281332398719393,0.044844623655080795,X4
4.281332398719393,0.03825704753398895,X4
4.281332398719393,0.04220715910196304,X4
4.281332398719393,0.03996504470705986,X4
5.455594781168519,0.0345064215362072,X4
5.455594781168519,0.03948252275586128,X4
5.455594781168519,0.036346808075904846,X4
5.455594781168519,0.03813045099377632,X4
5.455594781168519,0.037828121334314346,X4
6.951927961775605,0.031214503571391106,X4
6.951927961775605,0.03492899239063263,X4
6.951927961775605,0.03396951034665108,X4
6.951927961775605,0.03631804510951042,X4
6.951927961775605,0.03660096600651741,X4
8.858667904100825,0.03621482104063034,X4
8.858667904100825,0.032046083360910416,X4
8.858667904100825,0.03240944817662239,X4
8.858667904100825,0.03049086034297943,X4
8.858667904100825,0.032483626157045364,X4
11.28837891684689,0.032809142023324966,X4
11.28837891684689,0.02854296751320362,X4
11.28837891684689,0.03235908970236778,X4
11.28837891684689,0.031927525997161865,X4
11.28837891684689,0.03228745982050896,X4
14.38449888287663,0.032597657293081284,X4
14.38449888287663,0.029882801696658134,X4
14.38449888287663,0.031018905341625214,X4
14.38449888287663,0.03275340795516968,X4
14.38449888287663,0.02877062000334263,X4
18.329807108324356,0.028144529089331627,X4
18.329807108324356,0.031406182795763016,X4
18.329807108324356,0.030133986845612526,X4
18.329807108324356,0.029075875878334045,X4
18.329807108324356,0.03379319980740547,X4
23.357214690901213,0.029266152530908585,X4
23.357214690901213,0.03218591585755348,X4
23.357214690901213,0.030428322032094002,X4
23.357214690901213,0.027496080845594406,X4
23.357214690901213,0.032226741313934326,X4
29.76351441631318,0.029234575107693672,X4
29.76351441631318,0.03235549107193947,X4
29.76351441631318,0.027087274938821793,X4
29.76351441631318,0.0287033598870039,X4
29.76351441631318,0.03159782662987709,X4
37.926901907322495,0.03201492875814438,X4
37.926901907322495,0.027184585109353065,X4
37.926901907322495,0.025314610451459885,X4
37.926901907322495,0.029940886422991753,X4
37.926901907322495,0.03202236816287041,X4
48.32930238571752,0.02854352630674839,X4
48.32930238571752,0.030764220282435417,X4
48.32930238571752,0.029521100223064423,X4
48.32930238571752,0.028206706047058105,X4
48.32930238571752,0.026253916323184967,X4
61.584821106602604,0.02753741480410099,X4
61.584821106602604,0.02717381715774536,X4
61.584821106602604,0.026557890698313713,X4
61.584821106602604,0.0269089937210083,X4
61.584821106602604,0.031615711748600006,X4
78.47599703514611,0.025993740186095238,X4
78.47599703514611,0.02895408123731613,X4
78.47599703514611,0.029689539223909378,X4
78.47599703514611,0.026883918792009354,X4
78.47599703514611,0.02538399212062359,X4
100.0,0.028408898040652275,X4
100.0,0.025635359808802605,X4
100.0,0.024914249777793884,X4
100.0,0.025605782866477966,X4
100.0,0.028366751968860626,X4
1.0,0.11228158324956894,X5
1.0,0.1317913681268692,X5
1.0,0.11034097522497177,X5
1.0,0.12629663944244385,X5
1.0,0.11594739556312561,X5
1.2742749857031337,0.10069858282804489,X5
1.2742749857031337,0.1177867129445076,X5
1.2742749857031337,0.10422390699386597,X5
1.2742749857031337,0.10770217329263687,X5
1.2742749857031337,0.11426201462745667,X5
1.6237767391887217,0.09047449380159378,X5
1.6237767391887217,0.09595765918493271,X5
1.6237767391887217,0.11076643317937851,X5
1.6237767391887217,0.09306465834379196,X5
1.6237767391887217,0.10028873383998871,X5
2.0691380811147897,0.08694750815629959,X5
2.0691380811147897,0.08901681751012802,X5
2.0691380811147897,0.08121667057275772,X5
2.0691380811147897,0.09922880679368973,X5
2.0691380811147897,0.08632296323776245,X5
2.636650898730358,0.0746564045548439,X5
2.636650898730358,0.080154649913311,X5
2.636650898730358,0.07797840237617493,X5
2.636650898730358,0.09049897640943527,X5
2.636650898730358,0.07450892776250839,X5
3.3598182862837818,0.07439044862985611,X5
3.3598182862837818,0.0659169852733612,X5
3.3598182862837818,0.0678008496761322,X5
3.3598182862837818,0.07384740561246872,X5
3.3598182862837818,0.06737964600324631,X5
4.281332398719393,0.06623011082410812,X5
4.281332398719393,0.05911903828382492,X5
4.281332398719393,0.06517735868692398,X5
4.281332398719393,0.060538481920957565,X5
4.281332398719393,0.060928281396627426,X5
5.455594781168519,0.058105967938899994,X5
5.455594781168519,0.05515493080019951,X5
5.455594781168519,0.05372237041592598,X5
5.455594781168519,0.057129304856061935,X5
5.455594781168519,0.05426745116710663,X5
6.951927961775605,0.04813368618488312,X5
6.951927961775605,0.05175058916211128,X5
6.951927961775605,0.05216896906495094,X5
6.951927961775605,0.049913495779037476,X5
6.951927961775605,0.04938409850001335,X5
8.858667904100825,0.04770638421177864,X5
8.858667904100825,0.05273694172501564,X5
8.858667904100825,0.0452692024409771,X5
8.858667904100825,0.040060315281152725,X5
8.858667904100825,0.04374219849705696,X5
11.28837891684689,0.040825724601745605,X5
11.28837891684689,0.04135936126112938,X5
11.28837891684689,0.04264448210597038,X5
11.28837891684689,0.04115695133805275,X5
11.28837891684689,0.04649120196700096,X5
14.38449888287663,0.04175751656293869,X5
14.38449888287663,0.03754126653075218,X5
14.38449888287663,0.04044964164495468,X5
14.38449888287663,0.03826519846916199,X5
14.38449888287663,0.041095927357673645,X5
18.329807108324356,0.033782098442316055,X5
18.329807108324356,0.0377504825592041,X5
18.329807108324356,0.04211908206343651,X5
18.329807108324356,0.040617238730192184,X5
18.329807108324356,0.03431866317987442,X5
23.357214690901213,0.033991336822509766,X5
23.357214690901213,0.03903394192457199,X5
23.357214690901213,0.038968656212091446,X5
23.357214690901213,0.03392588347196579,X5
23.357214690901213,0.03222373127937317,X5
29.76351441631318,0.03537318855524063,X5
29.76351441631318,0.033880844712257385,X5
29.76351441631318,0.03295224532485008,X5
29.76351441631318,0.03286583721637726,X5
29.76351441631318,0.03448912501335144,X5
37.926901907322495,0.03245961666107178,X5
37.926901907322495,0.03346865624189377,X5
37.926901907322495,0.031993769109249115,X5
37.926901907322495,0.030298573896288872,X5
37.926901907322495,0.03312459588050842,X5
48.32930238571752,0.033553238958120346,X5
48.32930238571752,0.030193181708455086,X5
48.32930238571752,0.03126097843050957,X5
48.32930238571752,0.02939380519092083,X5
48.32930238571752,0.029790986329317093,X5
61.584821106602604,0.029806774109601974,X5
61.584821106602604,0.0324447900056839,X5
61.584821106602604,0.02766178734600544,X5
61.584821106602604,0.030511630699038506,X5
61.584821106602604,0.027203096076846123,X5
78.47599703514611,0.029235143214464188,X5
78.47599703514611,0.029554350301623344,X5
78.47599703514611,0.02730306051671505,X5
78.47599703514611,0.02727893926203251,X5
78.47599703514611,0.028572512790560722,X5
100.0,0.026860399171710014,X5
100.0,0.025808077305555344,X5
100.0,0.02795894630253315,X5
100.0,0.02910688892006874,X5
100.0,0.02674633078277111,X5
1.0,0.05077270790934563,X6
1.0,0.06145983934402466,X6
1.0,0.060842569917440414,X6
1.0,0.05057068541646004,X6
1.0,0.06313478201627731,X6
1.2742749857031337,0.05879872292280197,X6
1.2742749857031337,0.05908410996198654,X6
1.2742749857031337,0.05672316625714302,X6
1.2742749857031337,0.04873611778020859,X6
1.2742749857031337,0.051860541105270386,X6
1.6237767391887217,0.0472787469625473,X6
1.6237767391887217,0.051762498915195465,X6
1.6237767391887217,0.05088341608643532,X6
1.6237767391887217,0.05681510642170906,X6
1.6237767391887217,0.054550766944885254,X6
2.0691380811147897,0.05047987774014473,X6
2.0691380811147897,0.05128682404756546,X6
2.0691380811147897,0.048012662678956985,X6
2.0691380811147897,0.04818221181631088,X6
2.0691380811147897,0.05284101516008377,X6
2.636650898730358,0.0506925955414772,X6
2.636650898730358,0.04615011811256409,X6
2.636650898730358,0.040230583399534225,X6
2.636650898730358,0.05133206769824028,X6
2.636650898730358,0.04926789551973343,X6
3.3598182862837818,0.04396991804242134,X6
3.3598182862837818,0.043855756521224976,X6
3.3598182862837818,0.050582919269800186,X6
3.3598182862837818,0.04439610615372658,X6
3.3598182862837818,0.04367932677268982,X6
4.281332398719393,0.04536771774291992,X6
4.281332398719393,0.04160700738430023,X6
4.281332398719393,0.04546528682112694,X6
4.281332398719393,0.04397093504667282,X6
4.281332398719393,0.04204878583550453,X6
5.455594781168519,0.03607812523841858,X6
5.455594781168519,0.04375608265399933,X6
5.455594781168519,0.04107629507780075,X6
5.455594781168519,0.039704494178295135,X6
5.455594781168519,0.04979826509952545,X6
6.951927961775605,0.03936150297522545,X6
6.951927961775605,0.04076447710394859,X6
6.951927961775605,0.038779933005571365,X6
6.951927961775605,0.03578667715191841,X6
6.951927961775605,0.04970141872763634,X6
8.858667904100825,0.03654086962342262,X6
8.858667904100825,0.046385154128074646,X6
8.858667904100825,0.03979667276144028,X6
8.858667904100825,0.035973574966192245,X6
8.858667904100825,0.04060531035065651,X6
11.28837891684689,0.041464146226644516,X6
11.28837891684689,0.03808295354247093,X6
11.28837891684689,0.03864835947751999,X6
11.28837891684689,0.03678559884428978,X6
11.28837891684689,0.0373920202255249,X6
14.38449888287663,0.031870171427726746,X6
14.38449888287663,0.037953272461891174,X6
14.38449888287663,0.04576471447944641,X6
14.38449888287663,0.035794392228126526,X6
14.38449888287663,0.03551888093352318,X6
18.329807108324356,0.036550115793943405,X6
18.329807108324356,0.035268839448690414,X6
18.329807108324356,0.03661511093378067,X6
18.329807108324356,0.03430072218179703,X6
18.329807108324356,0.036518365144729614,X6
23.357214690901213,0.03790551796555519,X6
23.357214690901213,0.03417559340596199,X6
23.357214690901213,0.03467315435409546,X6
23.357214690901213,0.03226048871874809,X6
23.357214690901213,0.03392717242240906,X6
29.76351441631318,0.03257392346858978,X6
29.76351441631318,0.030507270246744156,X6
29.76351441631318,0.03401407599449158,X6
29.76351441631318,0.03299339860677719,X6
29.76351441631318,0.035538967698812485,X6
37.926901907322495,0.028712408617138863,X6
37.926901907322495,0.0362432524561882,X6
37.926901907322495,0.031014252454042435,X6
37.926901907322495,0.031693022698163986,X6
37.926901907322495,0.03119511343538761,X6
48.32930238571752,0.03375532478094101,X6
48.32930238571752,0.02972385846078396,X6
48.32930238571752,0.027192378416657448,X6
48.32930238571752,0.0299608763307333,X6
48.32930238571752,0.032054632902145386,X6
61.584821106602604,0.028720544651150703,X6
61.584821106602604,0.032019227743148804,X6
61.584821106602604,0.028063185513019562,X6
61.584821106602604,0.029070042073726654,X6
61.584821106602604,0.028460366651415825,X6
78.47599703514611,0.027387144044041634,X6
78.47599703514611,0.027869101613759995,X6
78.47599703514611,0.02915980853140354,X6
78.47599703514611,0.028260597959160805,X6
78.47599703514611,0.02791465073823929,X6
100.0,0.028114719316363335,X6
100.0,0.0267536249011755,X6
100.0,0.029077073559165,X6
100.0,0.026259826496243477,X6
100.0,0.02525010146200657,X6
1.0,0.13985422253608704,X1
1.0,0.2085970938205719,X1
1.0,0.18637599050998688,X1
1.0,0.21576109528541565,X1
1.0,0.19438455998897552,X1
1.2742749857031337,0.1566930115222931,X1
1.2742749857031337,0.19767102599143982,X1
1.2742749857031337,0.21378640830516815,X1
1.2742749857031337,0.13887856900691986,X1
1.2742749857031337,0.1996779888868332,X1
1.6237767391887217,0.17758843302726746,X1
1.6237767391887217,0.1459546983242035,X1
1.6237767391887217,0.14904794096946716,X1
1.6237767391887217,0.1628579944372177,X1
1.6237767391887217,0.19350358843803406,X1
2.0691380811147897,0.16169007122516632,X1
2.0691380811147897,0.15363164246082306,X1
2.0691380811147897,0.14439216256141663,X1
2.0691380811147897,0.16618020832538605,X1
2.0691380811147897,0.13900898396968842,X1
2.636650898730358,0.17397457361221313,X1
2.636650898730358,0.10941963642835617,X1
2.636650898730358,0.1230599507689476,X1
2.636650898730358,0.14582641422748566,X1
2.636650898730358,0.14770463109016418,X1
3.3598182862837818,0.15334907174110413,X1
3.3598182862837818,0.09369901567697525,X1
3.3598182862837818,0.12281463295221329,X1
3.3598182862837818,0.1210467517375946,X1
3.3598182862837818,0.1399105042219162,X1
4.281332398719393,0.123750701546669,X1
4.281332398719393,0.09178771823644638,X1
4.281332398719393,0.11129599064588547,X1
4.281332398719393,0.12021005898714066,X1
4.281332398719393,0.10747674107551575,X1
5.455594781168519,0.08987202495336533,X1
5.455594781168519,0.10798711329698563,X1
5.455594781168519,0.09104222059249878,X1
5.455594781168519,0.09189362823963165,X1
5.455594781168519,0.10559418797492981,X1
6.951927961775605,0.10481869429349899,X1
6.951927961775605,0.07687481492757797,X1
6.951927961775605,0.09232282638549805,X1
6.951927961775605,0.07807048410177231,X1
6.951927961775605,0.07448170334100723,X1
8.858667904100825,0.0773833766579628,X1
8.858667904100825,0.07086092978715897,X1
8.858667904100825,0.059694092720746994,X1
8.858667904100825,0.08197609335184097,X1
8.858667904100825,0.08288177102804184,X1
11.28837891684689,0.06716584414243698,X1
11.28837891684689,0.05435836687684059,X1
11.28837891684689,0.06507860124111176,X1
11.28837891684689,0.06162712723016739,X1
11.28837891684689,0.07706297934055328,X1
14.38449888287663,0.053987689316272736,X1
14.38449888287663,0.05234003812074661,X1
14.38449888287663,0.06680823862552643,X1
14.38449888287663,0.05720220506191254,X1
14.38449888287663,0.05615737661719322,X1
18.329807108324356,0.05372099205851555,X1
18.329807108324356,0.04728692024946213,X1
18.329807108324356,0.05238573998212814,X1
18.329807108324356,0.052450329065322876,X1
18.329807108324356,0.05006569251418114,X1
23.357214690901213,0.04767933115363121,X1
23.357214690901213,0.049279339611530304,X1
23.357214690901213,0.04177582636475563,X1
23.357214690901213,0.04701105132699013,X1
23.357214690901213,0.04641873389482498,X1
29.76351441631318,0.04604477435350418,X1
29.76351441631318,0.03829166293144226,X1
29.76351441631318,0.039537686854600906,X1
29.76351441631318,0.045728184282779694,X1
29.76351441631318,0.043998245149850845,X1
37.926901907322495,0.040225833654403687,X1
37.926901907322495,0.040745820850133896,X1
37.926901907322495,0.04243822768330574,X1
37.926901907322495,0.03841860592365265,X1
37.926901907322495,0.039560072124004364,X1
48.32930238571752,0.037726398557424545,X1
48.32930238571752,0.03591739013791084,X1
48.32930238571752,0.04111803323030472,X1
48.32930238571752,0.04153430089354515,X1
48.32930238571752,0.035202398896217346,X1
61.584821106602604,0.03764992952346802,X1
61.584821106602604,0.036439377814531326,X1
61.584821106602604,0.035660866647958755,X1
61.584821106602604,0.03774145990610123,X1
61.584821106602604,0.03800975903868675,X1
78.47599703514611,0.03686416521668434,X1
78.47599703514611,0.035345904529094696,X1
78.47599703514611,0.03715109825134277,X1
78.47599703514611,0.03639893978834152,X1
78.47599703514611,0.036530472338199615,X1
100.0,0.0380660742521286,X1
100.0,0.03630356118083,X1
100.0,0.03392791002988815,X1
100.0,0.03679552674293518,X1
100.0,0.03540085256099701,X1
1.0,0.35975250601768494,X2
1.0,0.3699071705341339,X2
1.0,0.40941882133483887,X2
1.0,0.4953463077545166,X2
1.0,0.4112662672996521,X2
1.2742749857031337,0.283356636762619,X2
1.2742749857031337,0.3201353847980499,X2
