lam,mse,variable
14.38449888287663,0.02749641239643097,X2
18.329807108324356,0.027387138456106186,X2
18.329807108324356,0.026406792923808098,X2
18.329807108324356,0.02712504006922245,X2
18.329807108324356,0.02914954535663128,X2
18.329807108324356,0.02703828364610672,X2
23.357214690901213,0.026965729892253876,X2
23.357214690901213,0.027078336104750633,X2
23.357214690901213,0.028022974729537964,X2
23.357214690901213,0.027458712458610535,X2
23.357214690901213,0.027649372816085815,X2
29.76351441631318,0.028165385127067566,X2
29.76351441631318,0.02798554114997387,X2
29.76351441631318,0.024815835058689117,X2
29.76351441631318,0.0276446845382452,X2
29.76351441631318,0.029843762516975403,X2
37.926901907322495,0.027498941868543625,X2
37.926901907322495,0.02845069207251072,X2
37.926901907322495,0.027672547847032547,X2
37.926901907322495,0.025772467255592346,X2
37.926901907322495,0.029958559200167656,X2
48.32930238571752,0.02915928326547146,X2
48.32930238571752,0.02831675484776497,X2
48.32930238571752,0.028454037383198738,X2
48.32930238571752,0.028708219528198242,X2
48.32930238571752,0.025834370404481888,X2
61.584821106602604,0.02893940731883049,X2
61.584821106602604,0.02865099534392357,X2
61.584821106602604,0.028403017669916153,X2
61.584821106602604,0.028307290747761726,X2
61.584821106602604,0.027728091925382614,X2
78.47599703514611,0.02910618856549263,X2
78.47599703514611,0.029939431697130203,X2
78.47599703514611,0.027597399428486824,X2
78.47599703514611,0.027169805020093918,X2
78.47599703514611,0.030086727812886238,X2
100.0,0.02680564485490322,X2
100.0,0.029194293543696404,X2
100.0,0.02995770052075386,X2
100.0,0.02941671386361122,X2
100.0,0.030651802197098732,X2
1.0,0.037085067480802536,X3
1.0,0.035545773804187775,X3
1.0,0.03741961717605591,X3
1.0,0.03604752570390701,X3
1.0,0.03500981256365776,X3
1.2742749857031337,0.03445669636130333,X3
1.2742749857031337,0.03757001832127571,X3
1.2742749857031337,0.03826701268553734,X3
1.2742749857031337,0.03229362890124321,X3
1.2742749857031337,0.03781953826546669,X3
1.6237767391887217,0.035270269960165024,X3
1.6237767391887217,0.03676144406199455,X3
1.6237767391887217,0.03693096712231636,X3
1.6237767391887217,0.03275347873568535,X3
1.6237767391887217,0.03842885419726372,X3
2.0691380811147897,0.0356166772544384,X3
2.0691380811147897,0.036336977034807205,X3
2.0691380811147897,0.035908643156290054,X3
2.0691380811147897,0.03464397415518761,X3
2.0691380811147897,0.03601524233818054,X3
2.636650898730358,0.03818768635392189,X3
2.636650898730358,0.035292550921440125,X3
2.636650898730358,0.03653358295559883,X3
2.636650898730358,0.03647962585091591,X3
2.636650898730358,0.032715290784835815,X3
3.3598182862837818,0.03447964787483215,X3
3.3598182862837818,0.03773462027311325,X3
3.3598182862837818,0.03423546999692917,X3
3.3598182862837818,0.034860823303461075,X3
3.3598182862837818,0.035224270075559616,X3
4.281332398719393,0.03445626050233841,X3
4.281332398719393,0.034798260778188705,X3
4.281332398719393,0.03666078671813011,X3
4.281332398719393,0.03595740720629692,X3
4.281332398719393,0.03304063156247139,X3
5.455594781168519,0.034705180674791336,X3
5.455594781168519,0.036315180361270905,X3
5.455594781168519,0.03650929033756256,X3
5.455594781168519,0.03480800613760948,X3
5.455594781168519,0.03304845467209816,X3
6.951927961775605,0.03458976000547409,X3
6.951927961775605,0.03547527641057968,X3
6.951927961775605,0.03734211251139641,X3
6.951927961775605,0.032809529453516006,X3
6.951927961775605,0.03549949452280998,X3
8.858667904100825,0.03710505738854408,X3
8.858667904100825,0.03323151171207428,X3
8.858667904100825,0.0391421765089035,X3
8.858667904100825,0.03280654922127724,X3
8.858667904100825,0.03381306678056717,X3
11.28837891684689,0.033249303698539734,X3
11.28837891684689,0.034512948244810104,X3
11.28837891684689,0.03703220561146736,X3
11.28837891684689,0.036283042281866074,X3
11.28837891684689,0.036793120205402374,X3
14.38449888287663,0.03586633875966072,X3
14.38449888287663,0.03228212893009186,X3
14.38449888287663,0.039227116852998734,X3
14.38449888287663,0.038285356014966965,X3
14.38449888287663,0.03389548510313034,X3
18.329807108324356,0.036943692713975906,X3
18.329807108324356,0.03474101796746254,X3
18.329807108324356,0.03729306906461716,X3
18.329807108324356,0.0384623259305954,X3
18.329807108324356,0.032280538231134415,X3
23.357214690901213,0.03603171184659004,X3
23.357214690901213,0.038158006966114044,X3
23.357214690901213,0.03693176060914993,X3
23.357214690901213,0.03531448543071747,X3
23.357214690901213,0.03486589342355728,X3
29.76351441631318,0.037509385496377945,X3
29.76351441631318,0.04154463857412338,X3
29.76351441631318,0.032495733350515366,X3
29.76351441631318,0.03581800311803818,X3
29.76351441631318,0.03393945470452309,X3
37.926901907322495,0.038658689707517624,X3
37.926901907322495,0.033619921654462814,X3
37.926901907322495,0.032225657254457474,X3
37.926901907322495,0.039747510105371475,X3
37.926901907322495,0.03858618810772896,X3
48.32930238571752,0.03400372713804245,X3
48.32930238571752,0.03818553686141968,X3
48.32930238571752,0.03661282733082771,X3
48.32930238571752,0.03723239153623581,X3
48.32930238571752,0.03690565004944801,X3
61.584821106602604,0.03600212186574936,X3
61.584821106602604,0.038380857557058334,X3
61.584821106602604,0.03500470519065857,X3
61.584821106602604,0.03550232574343681,X3
61.584821106602604,0.03836652263998985,X3
78.47599703514611,0.03722238540649414,X3
78.47599703514611,0.03630281984806061,X3
78.47599703514611,0.037699535489082336,X3
78.47599703514611,0.03519941121339798,X3
78.47599703514611,0.03734477981925011,X3
100.0,0.03537038713693619,X3
100.0,0.03687078878283501,X3
100.0,0.04076673090457916,X3
100.0,0.036192990839481354,X3
100.0,0.03368464484810829,X3
1.0,0.012169299647212029,X4
1.0,0.013202261179685593,X4
1.0,0.011623464524745941,X4
1.0,0.012765584513545036,X4
1.0,0.011469093151390553,X4
1.2742749857031337,0.011227520182728767,X4
1.2742749857031337,0.011236454360187054,X4
1.2742749857031337,0.01228583138436079,X4
1.2742749857031337,0.01174194272607565,X4
1.2742749857031337,0.014351499266922474,X4
1.6237767391887217,0.012980344705283642,X4
1.6237767391887217,0.01180194690823555,X4
1.6237767391887217,0.012293428182601929,X4
1.6237767391887217,0.011937341652810574,X4
1.6237767391887217,0.011395278386771679,X4
2.0691380811147897,0.01188425812870264,X4
2.0691380811147897,0.010949828661978245,X4
2.0691380811147897,0.011977736838161945,X4
2.0691380811147897,0.01189989410340786,X4
2.0691380811147897,0.01162194088101387,X4
2.636650898730358,0.012040695175528526,X4
2.636650898730358,0.011364530771970749,X4
2.636650898730358,0.010791345499455929,X4
2.636650898730358,0.011366459541022778,X4
2.636650898730358,0.012179506942629814,X4
3.3598182862837818,0.011485973373055458,X4
3.3598182862837818,0.011614581570029259,X4
3.3598182862837818,0.011564231477677822,X4
3.3598182862837818,0.011443298310041428,X4
3.3598182862837818,0.010688694193959236,X4
4.281332398719393,0.011290153488516808,X4
4.281332398719393,0.011478513479232788,X4
4.281332398719393,0.011405764147639275,X4
4.281332398719393,0.010573972016572952,X4
4.281332398719393,0.01131746917963028,X4
5.455594781168519,0.01147721242159605,X4
5.455594781168519,0.01155194640159607,X4
5.455594781168519,0.010920949280261993,X4
5.455594781168519,0.011203273199498653,X4
5.455594781168519,0.010514246299862862,X4
6.951927961775605,0.010300593450665474,X4
6.951927961775605,0.012466446496546268,X4
6.951927961775605,0.011836259625852108,X4
6.951927961775605,0.010799260810017586,X4
6.951927961775605,0.01053094957023859,X4
8.858667904100825,0.01021716371178627,X4
8.858667904100825,0.010985813103616238,X4
8.858667904100825,0.012194526381790638,X4
8.858667904100825,0.011263047344982624,X4
8.858667904100825,0.011180063709616661,X4
11.28837891684689,0.010751412250101566,X4
11.28837891684689,0.01128301303833723,X4
11.28837891684689,0.011283645406365395,X4
11.28837891684689,0.010703576728701591,X4
11.28837891684689,0.012051924131810665,X4
14.38449888287663,0.011203779838979244,X4
14.38449888287663,0.011152617633342743,X4
14.38449888287663,0.010765418410301208,X4
14.38449888287663,0.012410101480782032,X4
14.38449888287663,0.010816948488354683,X4
18.329807108324356,0.011455818079411983,X4
18.329807108324356,0.01158949825912714,X4
18.329807108324356,0.01183967012912035,X4
18.329807108324356,0.011304373852908611,X4
18.329807108324356,0.010928953997790813,X4
23.357214690901213,0.011654614470899105,X4
23.357214690901213,0.012021509930491447,X4
23.357214690901213,0.011112681590020657,X4
23.357214690901213,0.01130472682416439,X4
23.357214690901213,0.011495048180222511,X4
29.76351441631318,0.011020689271390438,X4
29.76351441631318,0.011142472736537457,X4
29.76351441631318,0.011997300200164318,X4
29.76351441631318,0.011706079356372356,X4
29.76351441631318,0.012747958302497864,X4
37.926901907322495,0.010961958207190037,X4
37.926901907322495,0.012025760486721992,X4
37.926901907322495,0.012492171488702297,X4
37.926901907322495,0.011405675671994686,X4
37.926901907322495,0.012530346401035786,X4
48.32930238571752,0.012285520322620869,X4
48.32930238571752,0.011321570724248886,X4
48.32930238571752,0.0130331264808774,X4
48.32930238571752,0.011982303112745285,X4
48.32930238571752,0.011704571545124054,X4
61.584821106602604,0.013018222525715828,X4
61.584821106602604,0.011668164283037186,X4
61.584821106602604,0.012135890312492847,X4
61.584821106602604,0.012209094129502773,X4
61.584821106602604,0.01229126751422882,X4
78.47599703514611,0.01244607474654913,X4
78.47599703514611,0.012746129184961319,X4
78.47599703514611,0.01163390837609768,X4
78.47599703514611,0.013213157653808594,X4
78.47599703514611,0.012586848810315132,X4
100.0,0.012882615439593792,X4
100.0,0.012608145363628864,X4
100.0,0.012632963247597218,X4
100.0,0.012439141049981117,X4
100.0,0.01320025883615017,X4
1.0,0.015691203996539116,X5
1.0,0.014789215289056301,X5
1.0,0.015960009768605232,X5
1.0,0.015905098989605904,X5
1.0,0.014474272727966309,X5
1.2742749857031337,0.014310196042060852,X5
1.2742749857031337,0.015511719509959221,X5
1.2742749857031337,0.015709053725004196,X5
1.2742749857031337,0.013317150995135307,X5
1.2742749857031337,0.01620692014694214,X5
1.6237767391887217,0.014101959764957428,X5
1.6237767391887217,0.01386366505175829,X5
1.6237767391887217,0.015112606808543205,X5
1.6237767391887217,0.01490260474383831,X5
1.6237767391887217,0.015624601393938065,X5
2.0691380811147897,0.014147906564176083,X5
2.0691380811147897,0.014550751075148582,X5
2.0691380811147897,0.013867512345314026,X5
2.0691380811147897,0.015084032900631428,X5
2.0691380811147897,0.013559306040406227,X5
2.636650898730358,0.012649930082261562,X5
2.636650898730358,0.01474190317094326,X5
2.636650898730358,0.013788143172860146,X5
2.636650898730358,0.014327644370496273,X5
2.636650898730358,0.01308249868452549,X5
3.3598182862837818,0.013157270848751068,X5
3.3598182862837818,0.01438009925186634,X5
3.3598182862837818,0.012938886880874634,X5
3.3598182862837818,0.012622170150279999,X5
3.3598182862837818,0.014618477784097195,X5
4.281332398719393,0.01216336153447628,X5
4.281332398719393,0.014043980278074741,X5
4.281332398719393,0.013510601595044136,X5
4.281332398719393,0.014234879985451698,X5
4.281332398719393,0.012438962236046791,X5
5.455594781168519,0.01369640976190567,X5
5.455594781168519,0.01291180495172739,X5
5.455594781168519,0.012640397995710373,X5
5.455594781168519,0.014306442812085152,X5
5.455594781168519,0.012391351163387299,X5
6.951927961775605,0.012757587246596813,X5
6.951927961775605,0.0123590724542737,X5
6.951927961775605,0.014417114667594433,X5
6.951927961775605,0.01247295830398798,X5
6.951927961775605,0.013708146288990974,X5
8.858667904100825,0.012221151031553745,X5
8.858667904100825,0.014469887129962444,X5
8.858667904100825,0.013057449832558632,X5
8.858667904100825,0.01307173166424036,X5
8.858667904100825,0.012823319993913174,X5
11.28837891684689,0.012608143500983715,X5
11.28837891684689,0.013029214926064014,X5
11.28837891684689,0.013944822363555431,X5
11.28837891684689,0.014355285093188286,X5
11.28837891684689,0.012463024817407131,X5
14.38449888287663,0.01332551334053278,X5
14.38449888287663,0.014476345852017403,X5
14.38449888287663,0.013218163512647152,X5
14.38449888287663,0.012185974977910519,X5
14.38449888287663,0.013661443255841732,X5
18.329807108324356,0.013026229105889797,X5
18.329807108324356,0.013082747347652912,X5
18.329807108324356,0.014755361713469028,X5
18.329807108324356,0.012420029379427433,X5
18.329807108324356,0.014187263324856758,X5
23.357214690901213,0.013963615521788597,X5
23.357214690901213,0.012903418391942978,X5
23.357214690901213,0.0148817403241992,X5
23.357214690901213,0.013470827601850033,X5
23.357214690901213,0.012477831915020943,X5
29.76351441631318,0.013490554876625538,X5
29.76351441631318,0.012837795540690422,X5
29.76351441631318,0.013906600885093212,X5
29.76351441631318,0.013756642118096352,X5
29.76351441631318,0.014068393968045712,X5
37.926901907322495,0.012485189363360405,X5
37.926901907322495,0.013457003980875015,X5
37.926901907322495,0.014056911692023277,X5
37.926901907322495,0.014007961377501488,X5
37.926901907322495,0.014182893559336662,X5
48.32930238571752,0.014426385052502155,X5
48.32930238571752,0.013140100054442883,X5
48.32930238571752,0.013867806643247604,X5
48.32930238571752,0.012743256986141205,X5
48.32930238571752,0.013982236385345459,X5
61.584821106602604,0.013584735803306103,X5
61.584821106602604,0.01274128258228302,X5
61.584821106602604,0.013525580987334251,X5
61.584821106602604,0.01446172222495079,X5
61.584821106602604,0.014163399115204811,X5
78.47599703514611,0.01359924953430891,X5
78.47599703514611,0.014027313329279423,X5
78.47599703514611,0.01350182481110096,X5
78.47599703514611,0.013141079805791378,X5
78.47599703514611,0.014290613122284412,X5
100.0,0.013367822393774986,X5
100.0,0.014140556566417217,X5
100.0,0.013378744944930077,X5
100.0,0.014568536542356014,X5
100.0,0.013118337839841843,X5
1.0,0.015094581991434097,X6
1.0,0.015849845483899117,X6
1.0,0.01454169861972332,X6
1.0,0.014817304909229279,X6
1.0,0.014341128058731556,X6
1.2742749857031337,0.015371950343251228,X6
1.2742749857031337,0.014483252540230751,X6
1.2742749857031337,0.013585046865046024,X6
1.2742749857031337,0.015457816421985626,X6
1.2742749857031337,0.014179919846355915,X6
1.6237767391887217,0.012555895373225212,X6
1.6237767391887217,0.014285675249993801,X6
1.6237767391887217,0.016521424055099487,X6
1.6237767391887217,0.013814160600304604,X6
1.6237767391887217,0.013338959775865078,X6
2.0691380811147897,0.014052428305149078,X6
2.0691380811147897,0.013692934066057205,X6
2.0691380811147897,0.013026393949985504,X6
2.0691380811147897,0.013439484871923923,X6
2.0691380811147897,0.013327822089195251,X6
2.636650898730358,0.011887344531714916,X6
2.636650898730358,0.01226089522242546,X6
2.636650898730358,0.014851182699203491,X6
2.636650898730358,0.013643677346408367,X6
2.636650898730358,0.013050788082182407,X6
3.3598182862837818,0.013507536612451077,X6
3.3598182862837818,0.012495641596615314,X6
3.3598182862837818,0.013493550941348076,X6
3.3598182862837818,0.011614713817834854,X6
3.3598182862837818,0.012831340543925762,X6
4.281332398719393,0.012182335369288921,X6
4.281332398719393,0.0127884391695261,X6
4.281332398719393,0.012321021407842636,X6
4.281332398719393,0.012312709353864193,X6
4.281332398719393,0.012768786400556564,X6
5.455594781168519,0.011884599924087524,X6
5.455594781168519,0.012015625834465027,X6
5.455594781168519,0.011995493434369564,X6
5.455594781168519,0.01228528656065464,X6
5.455594781168519,0.012827417813241482,X6
6.951927961775605,0.012419726699590683,X6
6.951927961775605,0.011826731264591217,X6
6.951927961775605,0.010851269587874413,X6
6.951927961775605,0.013630462810397148,X6
6.951927961775605,0.011439030058681965,X6
8.858667904100825,0.01165585033595562,X6
8.858667904100825,0.012388302944600582,X6
8.858667904100825,0.01212222222238779,X6
8.858667904100825,0.011694767512381077,X6
8.858667904100825,0.012162518687546253,X6
11.28837891684689,0.013191335834562778,X6
11.28837891684689,0.011240417137742043,X6
11.28837891684689,0.011656542308628559,X6
11.28837891684689,0.012237375602126122,X6
11.28837891684689,0.012189380824565887,X6
14.38449888287663,0.011733896099030972,X6
14.38449888287663,0.01228139828890562,X6
14.38449888287663,0.012779089622199535,X6
14.38449888287663,0.012161392718553543,X6
14.38449888287663,0.012098535895347595,X6
18.329807108324356,0.012051764875650406,X6
18.329807108324356,0.012648808769881725,X6
18.329807108324356,0.011414190754294395,X6
18.329807108324356,0.012280954048037529,X6
18.329807108324356,0.013340259902179241,X6
23.357214690901213,0.011106729507446289,X6
23.357214690901213,0.013101042248308659,X6
23.357214690901213,0.012450937181711197,X6
23.357214690901213,0.01190160308033228,X6
23.357214690901213,0.01400771178305149,X6
29.76351441631318,0.012459437362849712,X6
29.76351441631318,0.012589683756232262,X6
29.76351441631318,0.012748481705784798,X6
29.76351441631318,0.013080881908535957,X6
29.76351441631318,0.012550265528261662,X6
37.926901907322495,0.01285266038030386,X6
37.926901907322495,0.013153557665646076,X6
37.926901907322495,0.012566987425088882,X6
37.926901907322495,0.012293078005313873,X6
37.926901907322495,0.013817059807479382,X6
48.32930238571752,0.012497263960540295,X6
48.32930238571752,0.013021060265600681,X6
48.32930238571752,0.012998407706618309,X6
48.32930238571752,0.013537900522351265,X6
48.32930238571752,0.013221005909144878,X6
61.584821106602604,0.013088485226035118,X6
61.584821106602604,0.013002436608076096,X6
61.584821106602604,0.013509389944374561,X6
61.584821106602604,0.013823062181472778,X6
61.584821106602604,0.012921586632728577,X6
78.47599703514611,0.013641917146742344,X6
78.47599703514611,0.013142155483365059,X6
78.47599703514611,0.01285841315984726,X6
78.47599703514611,0.013539648614823818,X6
78.47599703514611,0.013835754245519638,X6
100.0,0.012933749705553055,X6
100.0,0.013531536795198917,X6
100.0,0.013687802478671074,X6
100.0,0.013510167598724365,X6
100.0,0.014261280186474323,X6
