lam,mse,variable,iter
48.32930238571752,0.03945736587047577,X1,0
61.584821106602604,0.03871714323759079,X1,0
61.584821106602604,0.039773788303136826,X1,0
61.584821106602604,0.04077145457267761,X1,0
61.584821106602604,0.03892814368009567,X1,0
61.584821106602604,0.03845776617527008,X1,0
78.47599703514611,0.039672888815402985,X1,0
78.47599703514611,0.03865061700344086,X1,0
78.47599703514611,0.03804356977343559,X1,0
78.47599703514611,0.03973967209458351,X1,0
78.47599703514611,0.035742152482271194,X1,0
100.0,0.03863246366381645,X1,0
100.0,0.03509147837758064,X1,0
100.0,0.039719611406326294,X1,0
100.0,0.03645714372396469,X1,0
100.0,0.037560854107141495,X1,0
1.0,0.21876466274261475,X2,0
1.0,0.17934608459472656,X2,0
1.0,0.18947617709636688,X2,0
1.0,0.2099495679140091,X2,0
1.0,0.14076240360736847,X2,0
1.2742749857031337,0.17011390626430511,X2,0
1.2742749857031337,0.2330038994550705,X2,0
1.2742749857031337,0.16755591332912445,X2,0
1.2742749857031337,0.16548791527748108,X2,0
1.2742749857031337,0.1439535915851593,X2,0
1.6237767391887217,0.12789924442768097,X2,0
1.6237767391887217,0.222045436501503,X2,0
1.6237767391887217,0.13176850974559784,X2,0
1.6237767391887217,0.17802982032299042,X2,0
1.6237767391887217,0.1187874972820282,X2,0
2.0691380811147897,0.12795275449752808,X2,0
2.0691380811147897,0.14203406870365143,X2,0
2.0691380811147897,0.11348263174295425,X2,0
2.0691380811147897,0.1539718359708786,X2,0
2.0691380811147897,0.11777017265558243,X2,0
2.636650898730358,0.1064513698220253,X2,0
2.636650898730358,0.13759662210941315,X2,0
2.636650898730358,0.1367465853691101,X2,0
2.636650898730358,0.098560631275177,X2,0
2.636650898730358,0.10984953492879868,X2,0
3.3598182862837818,0.1161799281835556,X2,0
3.3598182862837818,0.11638291925191879,X2,0
3.3598182862837818,0.07816655188798904,X2,0
3.3598182862837818,0.10438591986894608,X2,0
3.3598182862837818,0.1041145995259285,X2,0
4.281332398719393,0.10699649900197983,X2,0
4.281332398719393,0.08952069282531738,X2,0
4.281332398719393,0.08663037419319153,X2,0
4.281332398719393,0.07565754652023315,X2,0
4.281332398719393,0.08756019175052643,X2,0
5.455594781168519,0.08126626163721085,X2,0
5.455594781168519,0.07402418553829193,X2,0
5.455594781168519,0.06641781330108643,X2,0
5.455594781168519,0.07337217032909393,X2,0
5.455594781168519,0.09214402735233307,X2,0
6.951927961775605,0.07841967791318893,X2,0
6.951927961775605,0.07887683063745499,X2,0
6.951927961775605,0.06903713941574097,X2,0
6.951927961775605,0.061754029244184494,X2,0
6.951927961775605,0.054248109459877014,X2,0
8.858667904100825,0.05394292250275612,X2,0
8.858667904100825,0.055311474949121475,X2,0
8.858667904100825,0.0666390135884285,X2,0
8.858667904100825,0.06495582312345505,X2,0
8.858667904100825,0.05677769333124161,X2,0
11.28837891684689,0.05100812762975693,X2,0
11.28837891684689,0.04737389087677002,X2,0
11.28837891684689,0.05300496891140938,X2,0
11.28837891684689,0.0590272881090641,X2,0
11.28837891684689,0.05133209377527237,X2,0
14.38449888287663,0.04842323809862137,X2,0
14.38449888287663,0.045685775578022,X2,0
14.38449888287663,0.04555726796388626,X2,0
14.38449888287663,0.04703214764595032,X2,0
14.38449888287663,0.04587296023964882,X2,0
18.329807108324356,0.04053245857357979,X2,0
18.329807108324356,0.04262993112206459,X2,0
18.329807108324356,0.04206287860870361,X2,0
18.329807108324356,0.049037449061870575,X2,0
18.329807108324356,0.03710184246301651,X2,0
23.357214690901213,0.034615449607372284,X2,0
23.357214690901213,0.0388537161052227,X2,0
23.357214690901213,0.03991991654038429,X2,0
23.357214690901213,0.04469091445207596,X2,0
23.357214690901213,0.03469284996390343,X2,0
29.76351441631318,0.034135881811380386,X2,0
29.76351441631318,0.03638606145977974,X2,0
29.76351441631318,0.036255065351724625,X2,0
29.76351441631318,0.03624681383371353,X2,0
29.76351441631318,0.03482560068368912,X2,0
37.926901907322495,0.03332345560193062,X2,0
37.926901907322495,0.03403601795434952,X2,0
37.926901907322495,0.03379012644290924,X2,0
37.926901907322495,0.03380231559276581,X2,0
37.926901907322495,0.0327785424888134,X2,0
48.32930238571752,0.032668642699718475,X2,0
48.32930238571752,0.03289509564638138,X2,0
48.32930238571752,0.035672448575496674,X2,0
48.32930238571752,0.031224410980939865,X2,0
48.32930238571752,0.029022250324487686,X2,0
61.584821106602604,0.030682580545544624,X2,0
61.584821106602604,0.030115202069282532,X2,0
61.584821106602604,0.03020641580224037,X2,0
61.584821106602604,0.031939927488565445,X2,0
61.584821106602604,0.031988099217414856,X2,0
78.47599703514611,0.029891613870859146,X2,0
78.47599703514611,0.0307246595621109,X2,0
78.47599703514611,0.031662147492170334,X2,0
78.47599703514611,0.029109260067343712,X2,0
78.47599703514611,0.0297755915671587,X2,0
100.0,0.030500611290335655,X2,0
100.0,0.029825467616319656,X2,0
100.0,0.029794737696647644,X2,0
100.0,0.02828521467745304,X2,0
100.0,0.031236978247761726,X2,0
1.0,0.09656210243701935,X3,0
1.0,0.17847329378128052,X3,0
1.0,0.1727079302072525,X3,0
1.0,0.09821616858243942,X3,0
1.0,0.1240827888250351,X3,0
1.2742749857031337,0.1296769678592682,X3,0
1.2742749857031337,0.12254771590232849,X3,0
1.2742749857031337,0.11324907839298248,X3,0
1.2742749857031337,0.15187430381774902,X3,0
1.2742749857031337,0.14312639832496643,X3,0
1.6237767391887217,0.13411974906921387,X3,0
1.6237767391887217,0.12318091094493866,X3,0
1.6237767391887217,0.1739129275083542,X3,0
1.6237767391887217,0.06501611322164536,X3,0
1.6237767391887217,0.13100697100162506,X3,0
2.0691380811147897,0.11874529719352722,X3,0
2.0691380811147897,0.12281081825494766,X3,0
2.0691380811147897,0.10105568170547485,X3,0
2.0691380811147897,0.10597659647464752,X3,0
2.0691380811147897,0.11116534471511841,X3,0
2.636650898730358,0.10514228790998459,X3,0
2.636650898730358,0.10839199274778366,X3,0
2.636650898730358,0.1098475232720375,X3,0
2.636650898730358,0.09761771559715271,X3,0
2.636650898730358,0.12381663173437119,X3,0
3.3598182862837818,0.0972987711429596,X3,0
3.3598182862837818,0.10282529890537262,X3,0
3.3598182862837818,0.10626563429832458,X3,0
3.3598182862837818,0.10644807666540146,X3,0
3.3598182862837818,0.0844978392124176,X3,0
4.281332398719393,0.08170211315155029,X3,0
4.281332398719393,0.0919981598854065,X3,0
4.281332398719393,0.09055807441473007,X3,0
4.281332398719393,0.09858076274394989,X3,0
4.281332398719393,0.09939909726381302,X3,0
5.455594781168519,0.08830566704273224,X3,0
5.455594781168519,0.06235925480723381,X3,0
5.455594781168519,0.08834477514028549,X3,0
5.455594781168519,0.08688024431467056,X3,0
5.455594781168519,0.10332314670085907,X3,0
6.951927961775605,0.09023388475179672,X3,0
6.951927961775605,0.061447691172361374,X3,0
6.951927961775605,0.07723625004291534,X3,0
6.951927961775605,0.09076805412769318,X3,0
6.951927961775605,0.07632249593734741,X3,0
8.858667904100825,0.07662985473871231,X3,0
8.858667904100825,0.07141053676605225,X3,0
8.858667904100825,0.06731411069631577,X3,0
8.858667904100825,0.07583369314670563,X3,0
8.858667904100825,0.06831283867359161,X3,0
11.28837891684689,0.05177644267678261,X3,0
11.28837891684689,0.07747537642717361,X3,0
11.28837891684689,0.06616870313882828,X3,0
11.28837891684689,0.07556773722171783,X3,0
11.28837891684689,0.06470120698213577,X3,0
14.38449888287663,0.06197376549243927,X3,0
14.38449888287663,0.0661252811551094,X3,0
14.38449888287663,0.05434578284621239,X3,0
14.38449888287663,0.06315425783395767,X3,0
14.38449888287663,0.060383621603250504,X3,0
18.329807108324356,0.057908590883016586,X3,0
18.329807108324356,0.05657811090350151,X3,0
18.329807108324356,0.0570647232234478,X3,0
18.329807108324356,0.0559336319565773,X3,0
18.329807108324356,0.05217507854104042,X3,0
23.357214690901213,0.05576317012310028,X3,0
23.357214690901213,0.04963074252009392,X3,0
23.357214690901213,0.0525907538831234,X3,0
23.357214690901213,0.04276740178465843,X3,0
23.357214690901213,0.058081161230802536,X3,0
29.76351441631318,0.04750360921025276,X3,0
29.76351441631318,0.049303606152534485,X3,0
29.76351441631318,0.045137543231248856,X3,0
29.76351441631318,0.05051111429929733,X3,0
29.76351441631318,0.04802913963794708,X3,0
37.926901907322495,0.044557854533195496,X3,0
37.926901907322495,0.045899130403995514,X3,0
37.926901907322495,0.04952317476272583,X3,0
37.926901907322495,0.0452735535800457,X3,0
37.926901907322495,0.03965432941913605,X3,0
48.32930238571752,0.042457953095436096,X3,0
48.32930238571752,0.040819909423589706,X3,0
48.32930238571752,0.04644380137324333,X3,0
48.32930238571752,0.04384772852063179,X3,0
48.32930238571752,0.039114244282245636,X3,0
61.584821106602604,0.043300431221723557,X3,0
61.584821106602604,0.03879990428686142,X3,0
61.584821106602604,0.04202893003821373,X3,0
61.584821106602604,0.04014557972550392,X3,0
61.584821106602604,0.03797558322548866,X3,0
78.47599703514611,0.03626742959022522,X3,0
78.47599703514611,0.0435417965054512,X3,0
78.47599703514611,0.03686585649847984,X3,0
78.47599703514611,0.03832964226603508,X3,0
78.47599703514611,0.039119839668273926,X3,0
100.0,0.03863218426704407,X3,0
100.0,0.038707341998815536,X3,0
100.0,0.03788462281227112,X3,0
100.0,0.0345427431166172,X3,0
100.0,0.038432154804468155,X3,0
1.0,0.15186849236488342,X4,0
1.0,0.11816005408763885,X4,0
1.0,0.1301799714565277,X4,0
1.0,0.1579379290342331,X4,0
1.0,0.17454078793525696,X4,0
1.2742749857031337,0.14397653937339783,X4,0
1.2742749857031337,0.10877490788698196,X4,0
1.2742749857031337,0.10615808516740799,X4,0
1.2742749857031337,0.14054496586322784,X4,0
1.2742749857031337,0.15366457402706146,X4,0
1.6237767391887217,0.13709208369255066,X4,0
1.6237767391887217,0.08276478946208954,X4,0
1.6237767391887217,0.12332069128751755,X4,0
1.6237767391887217,0.13344594836235046,X4,0
1.6237767391887217,0.10048438608646393,X4,0
2.0691380811147897,0.0807947963476181,X4,0
2.0691380811147897,0.10323046892881393,X4,0
2.0691380811147897,0.12003187835216522,X4,0
2.0691380811147897,0.11068876087665558,X4,0
2.0691380811147897,0.08498129993677139,X4,0
2.636650898730358,0.08071200549602509,X4,0
2.636650898730358,0.12177358567714691,X4,0
2.636650898730358,0.10136652737855911,X4,0
2.636650898730358,0.0656539723277092,X4,0
2.636650898730358,0.07475808262825012,X4,0
3.3598182862837818,0.06753682345151901,X4,0
3.3598182862837818,0.06833813339471817,X4,0
3.3598182862837818,0.07254782319068909,X4,0
3.3598182862837818,0.08664288371801376,X4,0
3.3598182862837818,0.0862727239727974,X4,0
4.281332398719393,0.06908439844846725,X4,0
4.281332398719393,0.06734149158000946,X4,0
4.281332398719393,0.05172952264547348,X4,0
4.281332398719393,0.07712496817111969,X4,0
4.281332398719393,0.06159057468175888,X4,0
5.455594781168519,0.05796700716018677,X4,0
5.455594781168519,0.06396129727363586,X4,0
5.455594781168519,0.049694258719682693,X4,0
5.455594781168519,0.05968692898750305,X4,0
5.455594781168519,0.05190790072083473,X4,0
6.951927961775605,0.05204588547348976,X4,0
6.951927961775605,0.039056822657585144,X4,0
6.951927961775605,0.052300069481134415,X4,0
6.951927961775605,0.04710503667593002,X4,0
6.951927961775605,0.05301472544670105,X4,0
8.858667904100825,0.0349043644964695,X4,0
8.858667904100825,0.04791936278343201,X4,0
8.858667904100825,0.03888414427638054,X4,0
8.858667904100825,0.041589509695768356,X4,0
8.858667904100825,0.04237508773803711,X4,0
11.28837891684689,0.03669901192188263,X4,0
11.28837891684689,0.03745534271001816,X4,0
11.28837891684689,0.037759702652692795,X4,0
11.28837891684689,0.03343163803219795,X4,0
11.28837891684689,0.031371381133794785,X4,0
14.38449888287663,0.03131477162241936,X4,0
14.38449888287663,0.027315866202116013,X4,0
14.38449888287663,0.03319263458251953,X4,0
14.38449888287663,0.0301042590290308,X4,0
14.38449888287663,0.02985907346010208,X4,0
18.329807108324356,0.027015896514058113,X4,0
18.329807108324356,0.028077129274606705,X4,0
18.329807108324356,0.029928332194685936,X4,0
18.329807108324356,0.022357171401381493,X4,0
18.329807108324356,0.025119077414274216,X4,0
23.357214690901213,0.02371986024081707,X4,0
23.357214690901213,0.025467978790402412,X4,0
23.357214690901213,0.020933883264660835,X4,0
23.357214690901213,0.023086024448275566,X4,0
23.357214690901213,0.023815371096134186,X4,0
29.76351441631318,0.020017409697175026,X4,0
29.76351441631318,0.022186433896422386,X4,0
29.76351441631318,0.021811626851558685,X4,0
29.76351441631318,0.021318679675459862,X4,0
29.76351441631318,0.018727317452430725,X4,0
37.926901907322495,0.018350543454289436,X4,0
37.926901907322495,0.0205755103379488,X4,0
37.926901907322495,0.019325563684105873,X4,0
37.926901907322495,0.017927195876836777,X4,0
37.926901907322495,0.018717912957072258,X4,0
48.32930238571752,0.015599370002746582,X4,0
48.32930238571752,0.019359534606337547,X4,0
48.32930238571752,0.017690040171146393,X4,0
48.32930238571752,0.017504826188087463,X4,0
48.32930238571752,0.018027950078248978,X4,0
61.584821106602604,0.01675252430140972,X4,0
61.584821106602604,0.01714363880455494,X4,0
61.584821106602604,0.015459276735782623,X4,0
61.584821106602604,0.015895511955022812,X4,0
61.584821106602604,0.016637377440929413,X4,0
78.47599703514611,0.014805705286562443,X4,0
78.47599703514611,0.01580226421356201,X4,0
78.47599703514611,0.01658998802304268,X4,0
78.47599703514611,0.015193947590887547,X4,0
78.47599703514611,0.016060542315244675,X4,0
100.0,0.014441271312534809,X4,0
100.0,0.01512792520225048,X4,0
100.0,0.016207057982683182,X4,0
100.0,0.014103426598012447,X4,0
100.0,0.01574927195906639,X4,0
1.0,0.19003057479858398,X5,0
1.0,0.14946889877319336,X5,0
1.0,0.18610751628875732,X5,0
1.0,0.17863374948501587,X5,0
1.0,0.1701245754957199,X5,0
1.2742749857031337,0.14188963174819946,X5,0
1.2742749857031337,0.15103892982006073,X5,0
1.2742749857031337,0.15047837793827057,X5,0
1.2742749857031337,0.20599472522735596,X5,0
1.2742749857031337,0.14307716488838196,X5,0
1.6237767391887217,0.15102823078632355,X5,0
1.6237767391887217,0.15764839947223663,X5,0
1.6237767391887217,0.1351432353258133,X5,0
1.6237767391887217,0.12568403780460358,X5,0
1.6237767391887217,0.13644473254680634,X5,0
2.0691380811147897,0.1317179650068283,X5,0
2.0691380811147897,0.11663505434989929,X5,0
2.0691380811147897,0.11815723031759262,X5,0
2.0691380811147897,0.12115027755498886,X5,0
2.0691380811147897,0.14911721646785736,X5,0
2.636650898730358,0.12130624800920486,X5,0
2.636650898730358,0.10874755680561066,X5,0
2.636650898730358,0.11598744988441467,X5,0
2.636650898730358,0.10790915787220001,X5,0
2.636650898730358,0.10596394538879395,X5,0
3.3598182862837818,0.11212366819381714,X5,0
3.3598182862837818,0.11302993446588516,X5,0
3.3598182862837818,0.08770330995321274,X5,0
3.3598182862837818,0.09205105900764465,X5,0
3.3598182862837818,0.0888223871588707,X5,0
4.281332398719393,0.0748983696103096,X5,0
4.281332398719393,0.08153632283210754,X5,0
4.281332398719393,0.09335879236459732,X5,0
4.281332398719393,0.08207768946886063,X5,0
4.281332398719393,0.09687197208404541,X5,0
5.455594781168519,0.07388095557689667,X5,0
5.455594781168519,0.07672879844903946,X5,0
5.455594781168519,0.0693715363740921,X5,0
5.455594781168519,0.07866539061069489,X5,0
5.455594781168519,0.06874708831310272,X5,0
6.951927961775605,0.05447569862008095,X5,0
6.951927961775605,0.0719047412276268,X5,0
6.951927961775605,0.06490776687860489,X5,0
6.951927961775605,0.05851788818836212,X5,0
6.951927961775605,0.06814830750226974,X5,0
8.858667904100825,0.051022764295339584,X5,0
8.858667904100825,0.05238686129450798,X5,0
8.858667904100825,0.055693380534648895,X5,0
8.858667904100825,0.06252304464578629,X5,0
8.858667904100825,0.051722895354032516,X5,0
11.28837891684689,0.046957362443208694,X5,0
11.28837891684689,0.0417424775660038,X5,0
11.28837891684689,0.043730538338422775,X5,0
11.28837891684689,0.054234571754932404,X5,0
11.28837891684689,0.044644005596637726,X5,0
14.38449888287663,0.035056259483098984,X5,0
14.38449888287663,0.04070703312754631,X5,0
14.38449888287663,0.03944877162575722,X5,0
14.38449888287663,0.04088437929749489,X5,0
14.38449888287663,0.04082378372550011,X5,0
18.329807108324356,0.03209025785326958,X5,0
18.329807108324356,0.03336614742875099,X5,0
18.329807108324356,0.03469223901629448,X5,0
18.329807108324356,0.031070338562130928,X5,0
18.329807108324356,0.03699258342385292,X5,0
23.357214690901213,0.028984585776925087,X5,0
23.357214690901213,0.03080681525170803,X5,0
23.357214690901213,0.029148997738957405,X5,0
23.357214690901213,0.02750970609486103,X5,0
23.357214690901213,0.02790166437625885,X5,0
29.76351441631318,0.026044409722089767,X5,0
29.76351441631318,0.025211593136191368,X5,0
29.76351441631318,0.025280263274908066,X5,0
29.76351441631318,0.02652044966816902,X5,0
29.76351441631318,0.02267465367913246,X5,0
37.926901907322495,0.022882265970110893,X5,0
37.926901907322495,0.019342096522450447,X5,0
37.926901907322495,0.02371222712099552,X5,0
37.926901907322495,0.022533824667334557,X5,0
37.926901907322495,0.021967772394418716,X5,0
48.32930238571752,0.0206218920648098,X5,0
48.32930238571752,0.01949353888630867,X5,0
48.32930238571752,0.020270206034183502,X5,0
48.32930238571752,0.01792127639055252,X5,0
48.32930238571752,0.0210025105625391,X5,0
61.584821106602604,0.018434524536132812,X5,0
61.584821106602604,0.018469734117388725,X5,0
61.584821106602604,0.017310459166765213,X5,0
61.584821106602604,0.019220273941755295,X5,0
61.584821106602604,0.01727426052093506,X5,0
78.47599703514611,0.016987359151244164,X5,0
78.47599703514611,0.0175382811576128,X5,0
78.47599703514611,0.01697700470685959,X5,0
78.47599703514611,0.01659582555294037,X5,0
78.47599703514611,0.0161436777561903,X5,0
100.0,0.017227085307240486,X5,0
100.0,0.014395256526768208,X5,0
100.0,0.015111218206584454,X5,0
100.0,0.016845427453517914,X5,0
100.0,0.016675004735589027,X5,0
1.0,0.08812712132930756,X6,0
1.0,0.13573789596557617,X6,0
1.0,0.10218561440706253,X6,0
1.0,0.11524221301078796,X6,0
1.0,0.07116585969924927,X6,0
1.2742749857031337,0.11091692000627518,X6,0
1.2742749857031337,0.0775565579533577,X6,0
1.2742749857031337,0.09371160715818405,X6,0
1.2742749857031337,0.08410696685314178,X6,0
1.2742749857031337,0.125930517911911,X6,0
1.6237767391887217,0.10527670383453369,X6,0
1.6237767391887217,0.10746291279792786,X6,0
1.6237767391887217,0.07297135889530182,X6,0
1.6237767391887217,0.10306861251592636,X6,0
1.6237767391887217,0.06655809283256531,X6,0
2.0691380811147897,0.09558004140853882,X6,0
2.0691380811147897,0.08124355971813202,X6,0
2.0691380811147897,0.07489167898893356,X6,0
2.0691380811147897,0.07703008502721786,X6,0
2.0691380811147897,0.08601311594247818,X6,0
2.636650898730358,0.07352738082408905,X6,0
2.636650898730358,0.08686201274394989,X6,0
2.636650898730358,0.07518481463193893,X6,0
2.636650898730358,0.06363876909017563,X6,0
2.636650898730358,0.08540330827236176,X6,0
3.3598182862837818,0.07434810698032379,X6,0
3.3598182862837818,0.06449845433235168,X6,0
3.3598182862837818,0.08110437542200089,X6,0
3.3598182862837818,0.05560838058590889,X6,0
3.3598182862837818,0.0713755339384079,X6,0
4.281332398719393,0.07430043816566467,X6,0
4.281332398719393,0.04769745469093323,X6,0
4.281332398719393,0.05663332715630531,X6,0
4.281332398719393,0.060075752437114716,X6,0
4.281332398719393,0.07023037225008011,X6,0
5.455594781168519,0.06409046053886414,X6,0
5.455594781168519,0.051371436566114426,X6,0
5.455594781168519,0.055677346885204315,X6,0
5.455594781168519,0.05630525201559067,X6,0
5.455594781168519,0.04704931378364563,X6,0
6.951927961775605,0.05115462839603424,X6,0
6.951927961775605,0.054167065769433975,X6,0
6.951927961775605,0.04475223273038864,X6,0
6.951927961775605,0.04797254502773285,X6,0
6.951927961775605,0.045446865260601044,X6,0
8.858667904100825,0.0400162972509861,X6,0
8.858667904100825,0.046776317059993744,X6,0
8.858667904100825,0.04142310470342636,X6,0
8.858667904100825,0.04128950834274292,X6,0
8.858667904100825,0.04584492743015289,X6,0
11.28837891684689,0.04297361150383949,X6,0
11.28837891684689,0.03640412166714668,X6,0
11.28837891684689,0.03751653805375099,X6,0
11.28837891684689,0.03906852751970291,X6,0
11.28837891684689,0.03301415964961052,X6,0
14.38449888287663,0.034354258328676224,X6,0
14.38449888287663,0.030038591474294662,X6,0
14.38449888287663,0.03302840515971184,X6,0
14.38449888287663,0.0308877881616354,X6,0
14.38449888287663,0.03753141313791275,X6,0
18.329807108324356,0.025725973770022392,X6,0
18.329807108324356,0.03179808706045151,X6,0
18.329807108324356,0.03231869265437126,X6,0
18.329807108324356,0.025794127956032753,X6,0
18.329807108324356,0.02897533029317856,X6,0
23.357214690901213,0.027515463531017303,X6,0
23.357214690901213,0.02155531756579876,X6,0
23.357214690901213,0.026331136003136635,X6,0
23.357214690901213,0.02428002655506134,X6,0
23.357214690901213,0.027742907404899597,X6,0
29.76351441631318,0.021226005628705025,X6,0
29.76351441631318,0.019708476960659027,X6,0
29.76351441631318,0.024313069880008698,X6,0
29.76351441631318,0.0266287699341774,X6,0
29.76351441631318,0.02185600996017456,X6,0
37.926901907322495,0.021660828962922096,X6,0
37.926901907322495,0.01965201273560524,X6,0
37.926901907322495,0.02289580926299095,X6,0
37.926901907322495,0.018812328577041626,X6,0
37.926901907322495,0.019353166222572327,X6,0
48.32930238571752,0.019406093284487724,X6,0
48.32930238571752,0.018570933490991592,X6,0
48.32930238571752,0.01899811252951622,X6,0
48.32930238571752,0.01709291897714138,X6,0
48.32930238571752,0.019284311681985855,X6,0
61.584821106602604,0.01763942837715149,X6,0
61.584821106602604,0.01775725558400154,X6,0
61.584821106602604,0.018974334001541138,X6,0
61.584821106602604,0.01630268432199955,X6,0
61.584821106602604,0.015788527205586433,X6,0
78.47599703514611,0.01650110073387623,X6,0
78.47599703514611,0.016305003315210342,X6,0
78.47599703514611,0.0164466742426157,X6,0
78.47599703514611,0.015672137960791588,X6,0
78.47599703514611,0.016161056235432625,X6,0
100.0,0.01518665999174118,X6,0
100.0,0.014449965208768845,X6,0
100.0,0.01669805310666561,X6,0
100.0,0.015137833543121815,X6,0
100.0,0.016585251316428185,X6,0
1.0,0.03338094428181648,X1,1
1.0,0.03601391240954399,X1,1
1.0,0.03803062438964844,X1,1
1.0,0.03609737008810043,X1,1
1.0,0.03274903818964958,X1,1
1.2742749857031337,0.03591856732964516,X1,1
1.2742749857031337,0.03180616348981857,X1,1
1.2742749857031337,0.035396553575992584,X1,1
1.2742749857031337,0.03841089829802513,X1,1
1.2742749857031337,0.033955395221710205,X1,1
1.6237767391887217,0.030413445085287094,X1,1
1.6237767391887217,0.03563922643661499,X1,1
1.6237767391887217,0.031303439289331436,X1,1
1.6237767391887217,0.037400227040052414,X1,1
1.6237767391887217,0.03520224988460541,X1,1
2.0691380811147897,0.03603518381714821,X1,1
2.0691380811147897,0.03288839012384415,X1,1
2.0691380811147897,0.04049208387732506,X1,1
2.0691380811147897,0.03917955607175827,X1,1
2.0691380811147897,0.03402174636721611,X1,1
2.636650898730358,0.03668573126196861,X1,1
2.636650898730358,0.03277037292718887,X1,1
2.636650898730358,0.033137768507003784,X1,1
2.636650898730358,0.0332869216799736,X1,1
2.636650898730358,0.03098989650607109,X1,1
3.3598182862837818,0.036008570343256,X1,1
3.3598182862837818,0.033219266682863235,X1,1
3.3598182862837818,0.03997974470257759,X1,1
3.3598182862837818,0.030698414891958237,X1,1
3.3598182862837818,0.03014037199318409,X1,1
4.281332398719393,0.029221756383776665,X1,1
4.281332398719393,0.03232933208346367,X1,1
4.281332398719393,0.03520136699080467,X1,1
4.281332398719393,0.03298114240169525,X1,1
4.281332398719393,0.03655797988176346,X1,1
5.455594781168519,0.02957572601735592,X1,1
5.455594781168519,0.034280065447092056,X1,1
5.455594781168519,0.036995626986026764,X1,1
5.455594781168519,0.030959468334913254,X1,1
5.455594781168519,0.035572685301303864,X1,1
