variable,method,time,vi,train_loss,test_loss
X2,lazy,1.2714848518371582,0.6718625836074352,0.6492691040039062,0.683807909488678
X2,retrain,38.49436902999878,0.6656602434813976,0.6356043219566345,0.6776055693626404
X3,dropout,0.0,1.0921265296638012,1.0084201097488403,1.104071855545044
X3,lazy,1.1847202777862549,1.0939270667731762,0.9997209310531616,1.105872392654419
X3,retrain,27.607733964920044,1.097580712288618,0.9976197481155396,1.1095260381698608
all,full model,21.283790826797485,0.0,0.012267201207578182,0.014047780074179173
X1,dropout,0.0,2.185762486420572,2.1835646629333496,2.199810266494751
X1,lazy,1.2271029949188232,1.0498463725671172,0.9831345677375793,1.0638941526412964
X1,retrain,35.49163508415222,1.037750325165689,0.9574760794639587,1.0517981052398682
X2,dropout,0.0,1.37312229629606,1.4475064277648926,1.3871700763702393
X2,lazy,1.2857990264892578,0.7515750145539641,0.755547821521759,0.7656227946281433
X2,retrain,31.77559804916382,0.6552300667390227,0.6350058913230896,0.6692778468132019
X3,dropout,0.0,1.0611189221963286,1.0345180034637451,1.0751667022705078
X3,lazy,1.2575771808624268,1.0663116788491607,1.0300929546356201,1.0803594589233398
X3,retrain,23.001900911331177,1.0607740497216582,1.0300877094268799,1.0748218297958374
all,full model,28.11895489692688,0.0,0.011983813717961311,0.013092109933495522
X1,dropout,0.0,2.1459726598113775,2.1874334812164307,2.159064769744873
X1,lazy,1.2055988311767578,1.110835125669837,1.0580484867095947,1.1239272356033325
X1,retrain,37.23615789413452,0.9996575620025396,0.9565255045890808,1.0127496719360352
X2,dropout,0.0,1.382946303114295,1.4124411344528198,1.3960384130477905
X2,lazy,1.1400260925292969,0.667400112375617,0.6466782093048096,0.6804922223091125
X2,retrain,29.213063955307007,0.6498874332755804,0.6282902359962463,0.6629795432090759
X3,dropout,0.0,0.9850130584090948,1.0127302408218384,0.9981051683425903
X3,lazy,1.1438226699829102,0.9948756005614996,1.01399564743042,1.0079677104949951
X3,retrain,22.504605770111084,0.9934826400130987,1.0076565742492676,1.0065747499465942
all,full model,20.36620306968689,0.0,0.011712269857525826,0.011921809054911137
X1,dropout,0.0,2.2833164473995566,2.316312074661255,2.2952382564544678
X1,lazy,1.175238847732544,1.053179337643087,1.035908579826355,1.065101146697998
X1,retrain,47.96096396446228,1.0108369132503867,0.9831433892250061,1.0227587223052979
X2,dropout,0.0,1.4475485822185874,1.469089150428772,1.4594703912734985
X2,lazy,1.1492230892181396,0.7612182041630149,0.7381908893585205,0.773140013217926
X2,retrain,30.03447699546814,0.6384660145267844,0.6322600245475769,0.6503878235816956
X3,dropout,0.0,0.9220734378322959,1.0233110189437866,0.933995246887207
X3,lazy,1.1581916809082031,0.9248502990230918,1.0166394710540771,0.9367721080780029
X3,retrain,27.73374915122986,0.9282867452129722,1.0089943408966064,0.9402085542678833
all,full model,25.510419845581055,0.0,0.0115131177008152,0.012148318812251091
X1,dropout,0.0,2.3331783432513475,2.2667346000671387,2.3453266620635986
X1,lazy,1.124507188796997,1.052193583920598,1.0276025533676147,1.0643419027328491
X1,retrain,30.714128017425537,1.033992351964116,0.9804363250732422,1.0461406707763672
X2,dropout,0.0,1.5538677591830492,1.4441145658493042,1.5660160779953003
X2,lazy,1.1604769229888916,0.6933811921626329,0.6395866870880127,0.705529510974884
X2,retrain,26.74022102355957,0.7008349914103746,0.6314507126808167,0.7129833102226257
X3,dropout,0.0,0.9987917561084032,1.0174610614776611,1.0109400749206543
X3,lazy,1.1532301902770996,1.0084456820040941,1.0200285911560059,1.0205940008163452
X3,retrain,28.868221044540405,1.0143324751406908,1.00459885597229,1.026480793952942
all,full model,16.96802306175232,0.0,0.012045309878885746,0.012591466307640076
X1,dropout,0.0,2.1776653677225113,2.1737899780273438,2.1902568340301514
X1,lazy,1.2083699703216553,0.9573584944009781,1.027140498161316,0.9699499607086182
X1,retrain,36.202747106552124,0.9369634538888931,0.9765441417694092,0.9495549201965332
X2,dropout,0.0,1.4151790291070938,1.4033496379852295,1.4277704954147339
X2,lazy,1.132411241531372,0.629205659031868,0.6644181609153748,0.6417971253395081
X2,retrain,30.45151114463806,0.6151887327432632,0.6342639327049255,0.6277801990509033
X3,dropout,0.0,0.9824428707361221,1.027105450630188,0.9950343370437622
X3,lazy,1.1418969631195068,0.9858949929475784,1.0190311670303345,0.9984864592552185
X3,retrain,23.215298175811768,0.988202229142189,1.0161925554275513,1.000793695449829
all,full model,19.561570167541504,0.0,0.012292804196476936,0.01295383833348751
X1,dropout,0.0,2.3335754070430994,2.2495877742767334,2.346529245376587
X1,lazy,1.0981760025024414,1.0365456733852625,0.9877808690071106,1.04949951171875
X1,retrain,37.84327220916748,1.0019795093685389,0.9533897042274475,1.0149333477020264
X2,dropout,0.0,1.5423951540142298,1.474490761756897,1.5553489923477173
X2,lazy,1.1318247318267822,0.6438119802623987,0.651918888092041,0.6567658185958862
X2,retrain,26.39615488052368,0.6433853898197412,0.6200645565986633,0.6563392281532288
X3,dropout,0.0,0.9520203862339258,1.0651867389678955,0.9649742245674133
X3,lazy,1.1868231296539307,0.9515984449535608,1.0561891794204712,0.9645522832870483
X3,retrain,26.744373083114624,0.9590536747127771,1.06077241897583,0.9720075130462646
all,full model,23.445484161376953,0.0,0.012478312477469444,0.013193206861615181
X1,dropout,0.0,2.3115414809435606,2.2679667472839355,2.324734687805176
X1,lazy,1.1461279392242432,1.0043703746050596,1.0164512395858765,1.0175635814666748
X1,retrain,33.745901107788086,1.0037301015108824,0.9905738830566406,1.0169233083724976
X2,dropout,0.0,1.4704786967486143,1.4593873023986816,1.4836719036102295
X2,lazy,1.104468822479248,0.6328517030924559,0.644447386264801,0.646044909954071
X2,retrain,28.793681859970093,0.6248119305819273,0.6304374933242798,0.6380051374435425
X3,dropout,0.0,0.9226190280169249,1.0417245626449585,0.93581223487854
X3,lazy,1.1043450832366943,0.9356842469424009,1.042557716369629,0.9488774538040161
X3,retrain,20.300911903381348,0.9436083268374205,1.0363253355026245,0.9568015336990356
