variable,method,time,vi,train_loss,test_loss
X3,dropout,0.0,0.016264334321022034,0.04100262373685837,0.04173925518989563
X3,lazy,1.333909034729004,0.048858240246772766,0.07163544744253159,0.07433316111564636
X3,retrain,2.3587138652801514,0.013372033834457397,0.03756003454327583,0.038846954703330994
X4,dropout,0.0,-0.00017559900879859924,0.02365192025899887,0.025299321860074997
X4,lazy,1.3465969562530518,0.03543757647275925,0.05751840025186539,0.06091249734163284
X4,retrain,3.293303966522217,-0.001811271533370018,0.022956285625696182,0.023663649335503578
X5,dropout,0.0,-7.402151823043823e-05,0.023831000551581383,0.025400899350643158
X5,lazy,1.4067492485046387,0.03409271314740181,0.05621030554175377,0.059567634016275406
X5,retrain,1.809715986251831,-0.0068278443068265915,0.017468784004449844,0.018647076562047005
X6,dropout,0.0,-1.8911436200141907e-05,0.023874294012784958,0.025456009432673454
X6,lazy,1.3254621028900146,0.03881014883518219,0.06105640530586243,0.06428506970405579
X6,retrain,6.300707817077637,-0.0011781398206949234,0.022609146311879158,0.024296781048178673
all,full model,3.7651209831237793,0.0,0.022963834926486015,0.023773863911628723
X1,dropout,0.0,0.033495258539915085,0.05901602655649185,0.05726912245154381
X1,lazy,1.3109960556030273,0.015712540596723557,0.039166487753391266,0.03948640450835228
X1,retrain,4.829139947891235,0.015649251639842987,0.03891566023230553,0.03942311555147171
X2,dropout,0.0,0.018496934324502945,0.04365605115890503,0.04227079823613167
X2,lazy,1.309046983718872,0.006839241832494736,0.031081877648830414,0.03061310574412346
X2,retrain,3.0822536945343018,0.010112367570400238,0.034366000443696976,0.03388623148202896
X3,dropout,0.0,0.013862665742635727,0.03936655446887016,0.03763652965426445
X3,lazy,1.3487319946289062,0.01897973194718361,0.044564973562955856,0.04275359585881233
X3,retrain,3.1898298263549805,0.01160280779004097,0.03730110451579094,0.03537667170166969
X4,dropout,0.0,-0.0007556434720754623,0.022073978558182716,0.02301822043955326
X4,lazy,1.2662651538848877,-0.0035703927278518677,0.019171012565493584,0.020203471183776855
X4,retrain,3.3867809772491455,0.00175502710044384,0.025087304413318634,0.025528891012072563
X5,dropout,0.0,-0.0007586069405078888,0.02259533852338791,0.023015256971120834
X5,lazy,1.4181327819824219,-0.0003530588001012802,0.022748887538909912,0.023420805111527443
X5,retrain,3.1088149547576904,-0.002008046954870224,0.021245554089546204,0.0217658169567585
X6,dropout,0.0,-0.0007993113249540329,0.022809067741036415,0.02297455258667469
X6,lazy,1.3902511596679688,0.0016999635845422745,0.025329874828457832,0.025473827496170998
X6,retrain,5.556355237960815,0.0010314993560314178,0.023753952234983444,0.02480536326766014
all,full model,4.147182941436768,0.0,0.021885398775339127,0.024000803008675575
X1,dropout,0.0,0.034008895978331566,0.05916778743267059,0.05800969898700714
X1,lazy,1.2542181015014648,0.01047741062939167,0.03490360826253891,0.034478213638067245
X1,retrain,2.19036602973938,0.014310477301478386,0.03844539076089859,0.03831128031015396
X2,dropout,0.0,0.02255583368241787,0.04283909872174263,0.046556636691093445
X2,lazy,1.2698941230773926,0.010167082771658897,0.030526185408234596,0.03416788578033447
X2,retrain,5.306627035140991,0.016721365973353386,0.035531576722860336,0.04072216898202896
X3,dropout,0.0,0.015874570235610008,0.03896261006593704,0.039875373244285583
X3,lazy,1.2907140254974365,0.012791531160473824,0.034996889531612396,0.0367923341691494
X3,retrain,2.792527914047241,0.01857524923980236,0.040710195899009705,0.042576052248477936
X4,dropout,0.0,-0.0005069244652986526,0.02185061387717724,0.023493878543376923
X4,lazy,1.2425239086151123,-0.002510553225874901,0.02014845609664917,0.021490249782800674
X4,retrain,3.1610350608825684,2.7706846594810486e-05,0.021687710657715797,0.024028509855270386
X5,dropout,0.0,0.00014390796422958374,0.021927842870354652,0.02414471097290516
X5,lazy,1.4392120838165283,-0.004024261608719826,0.017708154395222664,0.01997654139995575
X5,retrain,4.272488832473755,-0.004204507917165756,0.017684653401374817,0.01979629509150982
X6,dropout,0.0,-0.00015977025032043457,0.02165895886719227,0.02384103275835514
X6,lazy,1.3029248714447021,-0.00406881608068943,0.017537850886583328,0.019931986927986145
X6,retrain,2.1027090549468994,0.0015920959413051605,0.022507665678858757,0.025592898949980736
all,full model,2.7593207359313965,0.0,0.022020859643816948,0.02110121212899685
X1,dropout,0.0,0.03383181430399418,0.05716441199183464,0.05493302643299103
X1,lazy,1.2820401191711426,0.01418396271765232,0.03575628995895386,0.03528517484664917
X1,retrain,5.245585203170776,0.023066865280270576,0.04262600094079971,0.044168077409267426
X2,dropout,0.0,0.025121646001935005,0.047440700232982635,0.046222858130931854
X2,lazy,1.3174800872802734,0.008116332814097404,0.0283612422645092,0.029217544943094254
X2,retrain,4.914428949356079,0.016334911808371544,0.038394588977098465,0.03743612393736839
X3,dropout,0.0,0.017994338646531105,0.03846077620983124,0.039095550775527954
X3,lazy,1.3150300979614258,0.015471814200282097,0.03574920445680618,0.036573026329278946
X3,retrain,5.027771949768066,0.022554868832230568,0.04261306673288345,0.04365608096122742
X4,dropout,0.0,-0.00027898140251636505,0.021725734695792198,0.020822230726480484
X4,lazy,1.3985419273376465,-0.0050128307193517685,0.016719043254852295,0.01608838140964508
X4,retrain,5.283138990402222,-0.008079513907432556,0.013077626936137676,0.013021698221564293
X5,dropout,0.0,-0.0007195752114057541,0.020807959139347076,0.020381636917591095
X5,lazy,1.3933250904083252,-0.004911825060844421,0.016851672902703285,0.016189387068152428
X5,retrain,4.660393238067627,0.0038300491869449615,0.024698596447706223,0.02493126131594181
X6,dropout,0.0,-0.001436987891793251,0.02104685828089714,0.019664224237203598
X6,lazy,1.2781150341033936,-0.005267074331641197,0.016676949337124825,0.015834137797355652
X6,retrain,3.81353497505188,0.0009246394038200378,0.02283715456724167,0.022025851532816887
all,full model,5.634298324584961,0.0,0.024119779467582703,0.023707624524831772
X1,dropout,0.0,0.037083253264427185,0.06038389354944229,0.06079087778925896
X1,lazy,1.3197779655456543,0.025460828095674515,0.0491119809448719,0.04916845262050629
X1,retrain,3.775969982147217,0.015376921743154526,0.038820549845695496,0.0390845462679863
X2,dropout,0.0,0.02484472468495369,0.04741501063108444,0.04855234920978546
X2,lazy,1.3158531188964844,0.006027404218912125,0.02920718491077423,0.029735028743743896
X2,retrain,2.6042120456695557,0.009163003414869308,0.032010339200496674,0.03287062793970108
X3,dropout,0.0,0.015024174004793167,0.03988305851817131,0.03873179852962494
X3,lazy,1.2784452438354492,0.018582645803689957,0.042940545827150345,0.04229027032852173
X3,retrain,2.9884071350097656,0.015713974833488464,0.03992243856191635,0.039421599358320236
X4,dropout,0.0,-0.0019267667084932327,0.022714888677001,0.02178085781633854
X4,lazy,1.4056150913238525,0.0018145032227039337,0.025314444676041603,0.025522127747535706
X4,retrain,3.040208339691162,-0.004962895065546036,0.018446777015924454,0.018744729459285736
X5,dropout,0.0,-0.0012074951082468033,0.022915977984666824,0.02250012941658497
X5,lazy,1.3911828994750977,0.00148019939661026,0.025058254599571228,0.025187823921442032
X5,retrain,4.550136089324951,0.0036200452595949173,0.025750188156962395,0.02732766978442669
X6,dropout,0.0,0.00011134892702102661,0.023402206599712372,0.0238189734518528
X6,lazy,1.2915170192718506,0.0027432236820459366,0.02543475292623043,0.02645084820687771
X6,retrain,2.9029390811920166,-0.0028980839997529984,0.020565737038850784,0.020809540525078773
all,full model,3.291861057281494,0.0,0.02487895078957081,0.02683376893401146
X1,dropout,0.0,0.0327877476811409,0.05639844760298729,0.05962151661515236
X1,lazy,1.3884072303771973,0.012789759784936905,0.03706624358892441,0.039623528718948364
X1,retrain,3.7547550201416016,0.013403061777353287,0.0372028611600399,0.040236830711364746
X2,dropout,0.0,0.022504683583974838,0.04968484491109848,0.0493384525179863
X2,lazy,1.2843232154846191,0.003361862152814865,0.03105931729078293,0.030195631086826324
X2,retrain,6.265929937362671,0.010100681334733963,0.03736373409628868,0.03693445026874542
X3,dropout,0.0,0.014402125030755997,0.040837544947862625,0.041235893964767456
X3,lazy,1.3435101509094238,0.011343449354171753,0.037519656121730804,0.03817721828818321
X3,retrain,3.7729690074920654,0.014789752662181854,0.03933444246649742,0.041623521596193314
X4,dropout,0.0,-0.00016062892973423004,0.024766955524683,0.02667314000427723
X4,lazy,1.322296142578125,-0.004052111878991127,0.02029826119542122,0.022781657055020332
X4,retrain,6.684191942214966,-0.005226153880357742,0.020286938175559044,0.021607615053653717
X5,dropout,0.0,-0.000271061435341835,0.024796543642878532,0.026562707498669624
X5,lazy,1.3551709651947021,-0.0029628537595272064,0.021643193438649178,0.023870915174484253
X5,retrain,3.359208822250366,-0.0018008798360824585,0.02260897122323513,0.025032889097929
X6,dropout,0.0,-0.00034326687455177307,0.024610750377178192,0.026490502059459686
X6,lazy,1.2703371047973633,-0.0052927415817976,0.019628981128335,0.02154102735221386
X6,retrain,3.400880813598633,-0.0013924147933721542,0.023238591849803925,0.025441354140639305
all,full model,3.104140043258667,0.0,0.017219679430127144,0.019078286364674568
X1,dropout,0.0,0.02793836034834385,0.04490872845053673,0.04701664671301842
X1,lazy,1.3514151573181152,0.017545541748404503,0.03530173748731613,0.03662382811307907
X1,retrain,3.043782949447632,0.023453881964087486,0.04116988927125931,0.042532168328762054
X2,dropout,0.0,0.02593899331986904,0.04477819800376892,0.04501727968454361
X2,lazy,1.357780933380127,0.009480174630880356,0.027284687384963036,0.028558460995554924
X2,retrain,3.0421292781829834,0.01690741442143917,0.03453831002116203,0.03598570078611374
X3,dropout,0.0,0.01660761423408985,0.036005958914756775,0.03568590059876442
X3,lazy,1.2857201099395752,0.01804506592452526,0.0370028018951416,0.03712335228919983
X3,retrain,3.710174798965454,0.019598769024014473,0.03857271745800972,0.03867705538868904
X4,dropout,0.0,-0.00020212121307849884,0.017031986266374588,0.01887616515159607
X4,lazy,1.3004150390625,0.0022986605763435364,0.019663527607917786,0.021376946941018105
X4,retrain,3.2805099487304688,0.003082163631916046,0.021130302920937538,0.022160449996590614
X5,dropout,0.0,-0.00041781365871429443,0.01691112108528614,0.018660472705960274
X5,lazy,1.2817981243133545,0.0013090874999761581,0.018513111397624016,0.020387373864650726
X5,retrain,3.763519048690796,0.004347886890172958,0.021619658917188644,0.023426173254847527
X6,dropout,0.0,-0.00038932450115680695,0.017076771706342697,0.01868896186351776
X6,lazy,1.353403091430664,-0.00035353563725948334,0.017082395032048225,0.018724750727415085
X6,retrain,3.4875500202178955,0.00435495562851429,0.021871492266654968,0.023433241993188858
all,full model,4.253036022186279,0.0,0.023710081353783607,0.022028857842087746
X1,dropout,0.0,0.026374394074082375,0.0498843789100647,0.04840325191617012
X1,lazy,1.3494541645050049,0.014427142217755318,0.03653479740023613,0.03645600005984306
X1,retrain,3.3779802322387695,0.01579991914331913,0.037419792264699936,0.037828776985406876
X2,dropout,0.0,0.03223808668553829,0.05544049292802811,0.05426694452762604
X2,lazy,1.296884298324585,0.009181326255202293,0.03268489986658096,0.03121018409729004
X2,retrain,3.1638190746307373,0.010072233155369759,0.03318460285663605,0.032101090997457504
X3,dropout,0.0,0.01610572449862957,0.04015868529677391,0.038134582340717316
X3,lazy,1.2635130882263184,0.015381572768092155,0.03817685693502426,0.0374104306101799
X3,retrain,5.611246824264526,0.02014954574406147,0.0438506118953228,0.042178403586149216
X4,dropout,0.0,-0.0005617756396532059,0.023103199899196625,0.02146708220243454
X4,lazy,1.2814419269561768,0.0026956647634506226,0.026112398132681847,0.024724522605538368
X4,retrain,4.293349981307983,0.00012582726776599884,0.02363516017794609,0.022154685109853745
X5,dropout,0.0,-0.0004985034465789795,0.023494627326726913,0.021530354395508766
X5,lazy,1.2920887470245361,0.00018039345741271973,0.02399386279284954,0.022209251299500465
X5,retrain,4.835554838180542,3.755837678909302e-05,0.02339431829750538,0.02206641621887684
X6,dropout,0.0,9.826570749282837e-05,0.023507269099354744,0.022127123549580574
X6,lazy,1.2651259899139404,0.0005270149558782578,0.023887356743216515,0.022555872797966003
X6,retrain,4.9056572914123535,-0.0037232208997011185,0.020169274881482124,0.018305636942386627
